"ITEM_ID","ITEM_ACTION_ID","TRIALID","TREATMENTORTESTTYPE","STARTDATE","DURATION","TREATMENTANDTESTNOTES","CONDITIONDESCRIPTION","TREATMENTMEASUREMENT1","TREATMENTUNITOFMEASUREMENT1","TREATMENTMEASUREMENT2","TREATMENTUNITOFMEASUREMENT2"
1392752,1418927,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1199, Total wt: 1.2604","TSW",1.199,"gm",,""
1399291,1418933,,"Seed Sample",12-JUL-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1172, Total wt: 3.0574","TSW",1.172,"gm",,""
1399647,1418936,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 19, Wt of sample: 0.0059, Total wt: 0.0059","TSW",0.3105,"gm",,""
1403720,1418941,,"Seed Sample",12-JUL-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0494, Total wt: 0.1157","TSW",0.494,"gm",,""
1440839,1436965,356,"Propagation",20-NOV-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440841,1436978,358,"Propagation",20-NOV-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440841,1437026,358,"Propagation",16-DEC-09,"","The day time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440841,1437074,358,"Propagation",26-MAR-10,"","AGAR base. ","Substrate",,"",,""
1440720,1435489,38,"Propagation",17-DEC-08,"","Contamination of seeds. ","Contamination",,"",,""
1440699,1435896,23,"Propagation",08-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440702,1435902,26,"Propagation",14-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440701,1435908,25,"Propagation",14-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",8,"deg",12,"hrs"
1440701,1436488,25,"Test",09-SEP-09,"","Number of seeds found full at the time of a cut test. 10 seeds mouldy, 4 empty.","Cut test",16,"seeds",,""
1440916,1436013,435,"Propagation",21-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440917,1436012,436,"Propagation",21-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440917,1436010,436,"Propagation",21-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440920,1436007,440,"Propagation",21-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440920,1436485,440,"Test",09-SEP-09,"","Number of seeds found full at the time of a cut test. see above","Cut test",,"",,""
1440685,1436081,17,"Propagation",30-JUL-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440686,1436084,9,"Propagation",30-JUL-09,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440686,1436205,9,"Propagation",12-AUG-09,"","NaClo (Sodium Hypochlorite, Bleach) @ 10%. ","Decontaminate",10,"%",,""
1440688,1436088,11,"Propagation",31-JUL-09,"","The day time regime of temperature and light. ","Photoperiod",15,"deg",12,"hrs"
1440688,1436089,11,"Propagation",31-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",8,"deg",12,"hrs"
1440688,1436684,11,"Test",25-SEP-09,"","Number of seeds found full at the time of a cut test. ","Cut test",25,"seeds",,""
1440689,1436499,12,"Test",09-SEP-09,"","Number of seeds found full at the time of a cut test. 5 mouldy seeds & 1 empty","Cut test",5,"seeds",,""
1440708,1433708,32,"Propagation",21-MAY-08,"","Plant preservation mixture at 0.5 ml/L. incubation solution","PPM",0.5,"ml/l",,""
1440774,1433739,99,"Propagation",22-MAY-08,"","Filter/towel. ","Substrate",,"",,""
1440823,1433717,340,"Propagation",22-MAY-08,"","Filter/towel. ","Substrate",,"",,""
1440830,1433872,348,"Propagation",18-JUN-08,"","Filter/towel. dipped seeds in half strenght PPM","Substrate",,"",,""
1440826,1433868,344,"Test",18-JUN-08,"","Number of seeds found full at the time of a cut test. 2 remaining seeds empty","Cut test",0,"",,""
1440682,1433766,4,"Propagation",28-MAY-08,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440682,1434442,4,"Test",30-JUL-08,"","Number of seeds found full at the time of a cut test. 2 seed empty","Cut test",2,"seeds",,""
1440683,1434503,5,"Propagation",31-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440938,1433939,3661,"Propagation",25-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440938,1433942,3661,"Propagation",25-JUN-08,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440797,1433965,123,"Propagation",25-JUN-08,"","Simulate smoke conditions for a period using the disk method. 25 mls water","Smoke",0.5,"disc",12,"hrs"
1440756,1435464,80,"Test",18-NOV-08,"","Number of seeds found full at the time of a cut test. squash test, all 25 seeds full & healthy, white endosperm . Dormant ?","Cut test",25,"seeds",,""
1440751,1433999,76,"Propagation",27-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440752,1435384,77,"Test",06-NOV-08,"","Number of seeds found full at the time of a cut test. ","Cut test",24,"seeds",,""
1440753,1434031,78,"Propagation",01-JUL-08,"","Simulating cold conditions at a temperature for a period. in lab fridge","Stratification",4,"deg",9,"weeks"
1440753,1434845,78,"Propagation",02-SEP-08,"","Filter/towel. ","Substrate",,"",,""
1440771,1435882,96,"Propagation",07-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440772,1435886,97,"Propagation",07-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440773,1435881,98,"Propagation",07-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440760,1437071,84,"Propagation",26-MAR-10,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440760,1437106,84,"Test",25-MAY-10,"","Number of seeds found full at the time of a cut test. ","Cut test",5,"seeds",,""
1440861,1436556,377,"Propagation",15-SEP-09,"","AGAR base. ","Substrate",,"",,""
1440864,1436294,380,"Propagation",20-AUG-09,"","AGAR base. ","Substrate",,"",,""
1440865,1436565,381,"Propagation",15-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440884,1437124,401,"Propagation",08-SEP-10,"","AGAR base. ","Substrate",,"",,""
1440885,1437167,402,"Test",26-OCT-10,"","Number of seeds found full at the time of a cut test. ","Cut test",9,"",,""
1440912,1436289,429,"Propagation",20-AUG-09,"","AGAR base. ","Substrate",,"",,""
1440806,1436614,133,"Propagation",18-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440806,1436910,133,"Test",06-NOV-09,"","Number of seeds found full at the time of a cut test. ","Cut test",3,"seeds",,""
1440807,1436525,134,"Propagation",15-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440808,1435915,135,"Propagation",14-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440838,1437023,355,"Propagation",16-DEC-09,"","The night time regime of temperature and light. ","Photoperiod",8,"deg",12,"hrs"
1440795,1434501,120,"Propagation",31-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440795,1434587,120,"Propagation",07-AUG-08,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440795,1434501,120,"Propagation",31-JUL-08,"","Filter/towel. Changed on 27/10/08","Substrate",,"",,""
1440684,1433876,7,"Propagation",18-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440747,1435246,72,"Propagation",20-OCT-08,"","Filter/towel. Changed substrate due to contamination","Substrate",,"",,""
1440748,1434010,73,"Propagation",27-JUN-08,"","The night time regime of temperature and light. ","Photoperiod",20,"degC",12,"hrs"
1440764,1434057,89,"Propagation",01-JUL-08,"","Simulating cold conditions at a temperature for a period. Removed early due to contamination","Stratification",4,"deg",7,"weeks"
1440850,1434062,366,"Propagation",01-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440852,1434027,368,"Propagation",01-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440852,1435418,368,"Test",12-NOV-08,"","Number of seeds found full at the time of a cut test. Contamination evident on seed coats. 11 seeds empty.","Cut test",14,"seeds",,""
1440854,1434086,370,"Propagation",01-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440698,1434178,22,"Propagation",04-JUL-08,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440874,1434495,391,"Propagation",31-JUL-08,"","Filter/towel. Changed due to contamination","Substrate",,"",,""
1440914,1434681,433,"Propagation",14-AUG-08,"","The day time regime of temperature and light. ","Photoperiod",15,"deg",12,"hrs"
1440932,1434212,3651,"Propagation",08-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440932,1434215,3651,"Propagation",08-JUL-08,"","Plant preservation mixture at 0.5 ml/L. ","PPM",20,"mls",,""
1440932,1434213,3651,"Propagation",08-JUL-08,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440932,1435398,3651,"Test",06-NOV-08,"","Number of seeds found full at the time of a cut test. ","Cut test",0,"",,""
1440876,1434222,393,"Propagation",08-JUL-08,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440876,1435116,393,"Propagation",29-SEP-08,"","Filter/towel. Changed due to contamination","Substrate",,"",,""
1440877,1436596,394,"Test",16-SEP-09,"","Number of seeds found full at the time of a cut test. ","Cut test",23,"seeds",,""
1440878,1435856,395,"Propagation",02-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440804,1436070,131,"Test",28-JUL-09,"","Number of seeds found full at the time of a cut test. ","Cut test",12,"seeds",,""
1440805,1435753,132,"Propagation",13-MAY-09,"","NaClo (Sodium Hypochlorite, Bleach) @ 10%. ","Decontaminate",10,"%",5,"mins"
1440805,1436017,132,"Test",21-JUL-09,"","Number of seeds found full at the time of a cut test. ","Cut test",21,"seeds",,""
1440786,1435909,111,"Propagation",14-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440786,1435910,111,"Propagation",14-JUL-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440786,1435911,111,"Propagation",14-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440787,1436482,112,"Test",09-SEP-09,"","Number of seeds found full at the time of a cut test. 1 empty, Seeds full but showing signs of contamination","Cut test",28,"seeds",,""
1440788,1435945,113,"Propagation",17-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440789,1435962,114,"Propagation",17-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",8,"deg",12,"hrs"
1440792,1435968,117,"Propagation",17-JUL-09,"","The night time regime of temperature and light. ","Photoperiod",8,"deg",12,"hrs"
1440763,1436364,88,"Propagation",25-AUG-09,"","AGAR base. ","Substrate",,"",,""
1440894,1436539,412,"Propagation",15-SEP-09,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440896,1436532,414,"Propagation",15-SEP-09,"","AGAR base. ","Substrate",,"",,""
1440897,1436610,415,"Propagation",18-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440899,1436561,417,"Propagation",15-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440900,1436864,418,"Test",29-OCT-09,"","Number of seeds found full at the time of a cut test. 1 seed empty, 2 mouldy","Cut test",2,"seeds",,""
1440901,1436865,419,"Test",29-OCT-09,"","Number of seeds found full at the time of a cut test. ","Cut test",18,"seeds",,""
1440934,1436519,3653,"Propagation",10-SEP-09,"","AGAR base. ","Substrate",,"",,""
1440934,1436518,3653,"Propagation",10-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440904,1436508,423,"Propagation",10-SEP-09,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440906,1436521,425,"Propagation",10-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440906,1436872,425,"Test",29-OCT-09,"","Number of seeds found full at the time of a cut test. mouldy","Cut test",15,"seeds",,""
1440731,1436617,54,"Propagation",18-SEP-09,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440732,1436109,55,"Propagation",03-AUG-09,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440732,1436866,55,"Propagation",29-OCT-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440733,1436100,56,"Propagation",03-AUG-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440734,1436522,57,"Propagation",10-SEP-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440735,1436897,58,"Test",06-NOV-09,"","Number of seeds found full at the time of a cut test. 8 seeds empty","Cut test",4,"seeds",,""
1440909,1437110,426,"Propagation",07-SEP-10,"","The day time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440767,1433899,92,"Propagation",19-JUN-08,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440765,1434152,90,"Propagation",02-JUL-08,"","Filter/towel. Changed substrate","Substrate",,"",,""
1440766,1433903,91,"Propagation",19-JUN-08,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440755,1435737,79,"Propagation",12-MAY-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440867,1435521,383,"Propagation",24-FEB-09,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440720,1435496,38,"Propagation",06-JAN-09,"","Plant preservation mixture at 100%. ","Decontaminate",,"",,""
1440720,1435475,38,"Propagation",10-DEC-08,"","Filter/towel. ","Substrate",,"",,""
1440721,1435504,38,"Propagation",20-JAN-09,"","Contamination of seeds. ","Contamination",,"",,""
1440714,1435470,38,"Propagation",10-DEC-08,"","Simulating warm conditions at a temperature for a period. ","Stratification",30,"deg",12,"hrs"
1440714,1435491,38,"Propagation",23-DEC-08,"","Filter/towel. Changed due to contamination","Substrate",,"",,""
1440714,1435492,38,"Propagation",23-DEC-08,"","Plant preservation mixture at 100%. ","Decontaminate",,"",10,"mins"
1440714,1435505,38,"Propagation",20-JAN-09,"","Simulating warm conditions at a temperature for a period. Removed from = day 1in incubator 2","Stratification",,"",,""
1440715,1435495,38,"Propagation",06-JAN-09,"","Contamination of seeds. ","Contamination",2,"",,""
1440824,1433772,342,"Propagation",28-MAY-08,"","Filter/towel. ","Substrate",,"",,""
1440887,1435394,405,"Test",06-NOV-08,"","Number of seeds found full at the time of a cut test. 9 seeds empty","Cut test",0,"seeds",,""
1440888,1433877,406,"Propagation",18-JUN-08,"","Plant preservation mixture at 0.5 ml/L. ","PPM",,"",,""
1440888,1433861,406,"Propagation",18-JUN-08,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440889,1434745,407,"Propagation",21-AUG-08,"","Filter/towel. ","Substrate",,"",,""
1440889,1434770,407,"Propagation",21-AUG-08,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440889,1434747,407,"Propagation",21-AUG-08,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440933,1433879,3652,"Propagation",18-JUN-08,"","Plant preservation mixture at 0.5 ml/L. ","PPM",,"",,""
1440890,1433883,408,"Propagation",18-JUN-08,"","Simulating cold conditions at a temperature for a period. Out on 21/08/08","Stratification",,"",,""
1440890,1435406,408,"Propagation",06-NOV-08,"","Filter/towel. Contaminated","Substrate",,"",,""
1440891,1433894,409,"Propagation",19-JUN-08,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440723,1433954,45,"Propagation",25-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440815,1434492,142,"Propagation",31-JUL-08,"","Simulating warm conditions at a temperature for a period. Terminated warm strat - removed tin foil","Stratification",,"",,""
1440816,1433982,143,"Propagation",25-JUN-08,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440779,1435448,104,"Test",14-NOV-08,"","Number of seeds found full at the time of a cut test. All seeds full - dormant","Cut test",30,"seeds",,""
1440775,1434058,100,"Propagation",01-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440775,1434061,100,"Propagation",01-JUL-08,"","Plant preservation mixture at 0.5 ml/L. ","PPM",,"",,""
1440776,1434050,101,"Propagation",01-JUL-08,"","Filter/towel. ","Substrate",,"",,""
1440777,1434839,102,"Propagation",27-AUG-08,"","Filter/towel. Changed substrate","Substrate",,"",,""
1440777,1435311,102,"Propagation",27-OCT-08,"","Filter/towel. Changed substrate","Substrate",,"",,""
1440798,1434583,124,"Test",07-AUG-08,"","Number of seeds found full at the time of a cut test. One seed empty the other dead & discoloured","Cut test",0,"",,""
1440757,1434837,81,"Propagation",27-AUG-08,"","Filter/towel. Changed","Substrate",,"",,""
1440717,1434180,41,"Propagation",04-JUL-08,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440718,1434038,42,"Propagation",01-JUL-08,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440810,1435875,137,"Propagation",03-JUL-09,"","The day time regime of temperature and light. ","Photoperiod",15,"deg",12,"hrs"
1440813,1435603,140,"Propagation",19-MAR-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440866,1435599,382,"Propagation",19-MAR-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440866,1435600,382,"Propagation",19-MAR-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440866,1435668,382,"Propagation",15-APR-09,"","AGAR base with gibberellic acid added. changed substrate","Substrate",200,"PPM",,""
1440750,1435682,75,"Propagation",17-APR-09,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440725,1435715,48,"Propagation",30-APR-09,"","NaClo (Sodium Hypochlorite, Bleach) @ 10%. ","Decontaminate",10,"%",5,"mins"
1440726,1435842,49,"Propagation",01-JUL-09,"","AGAR base. ","Substrate",23,"seeds",,""
1440926,1433699,447,"Propagation",14-MAY-08,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440926,1434395,447,"Test",22-JUL-08,"","Number of seeds found full at the time of a cut test. All that remained was chaff","Cut test",0,"",,""
1440822,1433733,339,"Propagation",22-MAY-08,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440820,1433724,337,"Propagation",22-MAY-08,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440817,1434584,334,"Test",07-AUG-08,"","Number of seeds found full at the time of a cut test. All seeds full and 'imbibed' dormancy suspected","Cut test",25,"seeds",,""
1440868,1433885,384,"Propagation",19-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440802,1434763,129,"Propagation",21-AUG-08,"","The day time regime of temperature and light. ","Photoperiod",30,"deg",12,"hrs"
1440799,1433889,125,"Propagation",19-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440799,1434270,125,"Propagation",10-JUL-08,"","Plant preservation mixture at 100%. PPM half strength, 10 minutes","Decontaminate",,"",,""
1440780,1433930,105,"Propagation",25-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440782,1433976,107,"Propagation",25-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440783,1433961,108,"Propagation",25-JUN-08,"","Soaked in gibberellic acid at a concentration for a period. ","Chemical",250,"mg/l",12,"hrs"
1440706,1433911,30,"Propagation",24-JUN-08,"","Simulating cold conditions at a temperature for a period. fridge","Stratification",4,"degC",58,"days"
1440706,1434749,30,"Propagation",21-AUG-08,"","Filter/towel. ","Substrate",,"",,""
1440706,1435049,30,"Propagation",19-SEP-08,"","Filter/towel. Changed due to contamination","Substrate",,"",,""
1440696,1434012,19,"Propagation",27-JUN-08,"","Filter/towel. ","Substrate",,"",,""
1440697,1434018,20,"Propagation",27-JUN-08,"","The night time regime of temperature and light. ","Photoperiod",20,"degC",12,"hrs"
1440869,1434766,385,"Propagation",21-AUG-08,"","Contamination of seeds. fungus","Contamination",,"",,""
1440832,1434202,350,"Propagation",08-JUL-08,"","The night time regime of temperature and light. ","Photoperiod",10,"deg",12,"hrs"
1440832,1435401,350,"Test",06-NOV-08,"","Number of seeds found full at the time of a cut test. 12 seeds empty","Cut test",8,"seeds",,""
1440729,1435615,52,"Propagation",19-MAR-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440924,1435503,445,"Propagation",20-JAN-09,"","Simulating cold conditions at a temperature for a period. ","Stratification",4,"deg",10,"weeks"
1440924,1435502,445,"Propagation",20-JAN-09,"","Need to follow up what T&P is, on trial sheets. ","Substrate",,"",,""
1440834,1436028,352,"Propagation",21-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440834,1436213,352,"Propagation",12-AUG-09,"","NaClo (Sodium Hypochlorite, Bleach) @ 10%. ","Decontaminate",10,"%",,""
1440835,1436022,353,"Propagation",21-JUL-09,"","AGAR base. ","Substrate",,"",,""
1440893,1436548,411,"Propagation",15-SEP-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440739,1436931,63,"Propagation",11-NOV-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440740,1436904,64,"Propagation",06-NOV-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440742,1436934,66,"Propagation",11-NOV-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440937,1436924,3660,"Propagation",11-NOV-09,"","The night time regime of temperature and light. ","Photoperiod",20,"deg",12,"hrs"
1440745,1436936,69,"Propagation",11-NOV-09,"","AGAR base. ","Substrate",,"",,""
1440710,1435620,34,"Propagation",25-MAR-09,"","AGAR base. ","Substrate",,"",,""
1440692,1435538,15,"Propagation",27-FEB-09,"","AGAR base with gibberellic acid added. ","Substrate",,"",,""
1440711,1435546,35,"Propagation",27-FEB-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1440719,1435723,43,"Propagation",07-MAY-09,"","The day time regime of temperature and light. ","Photoperiod",25,"deg",12,"hrs"
1446784,1452089,,"Seed Sample",22-DEC-11,"","% Purity. 'almost'","Purity",100,"%",,""
1446789,1452102,,"Seed Sample",06-JAN-12,"","Thousand seed weight calculated from one sample. ","TSW",1.7,"gm",,""
1446842,1452140,,"Seed Sample",10-JAN-13,"","% Purity. ","Purity",99.49,"%",,""
1446846,1452151,,"Seed Sample",27-DEC-11,"","Thousand seed weight calculated from one sample. ","TSW",9.9,"gm",,""
1446937,1452250,,"Seed Sample",22-DEC-11,"","% Purity. ","Purity",100,"%",,""
1447156,1452456,,"Seed Sample",09-FEB-12,"","% Purity. ","Purity",100,"%",,""
1447167,1452467,,"Seed Sample",06-MAR-12,"","Thousand seed weight calculated from one sample. ","TSW",0.1,"gm",,""
1447036,1452368,,"Seed Sample",12-JAN-12,"","Thousand seed weight calculated from one sample. ","TSW",22,"gm",,""
1447082,1452385,,"Seed Sample",19-JAN-12,"","Thousand seed weight calculated from one sample. ","TSW",4.7,"gm",,""
1447092,1452397,,"Seed Sample",07-FEB-12,"","Thousand seed weight calculated from one sample. ","TSW",9.9,"gm",,""
1447148,1452444,,"Seed Sample",09-FEB-12,"","% Purity. ","Purity",98.6,"%",,""
1449951,1460155,3667,"Propagation",07-NOV-12,"","Immersed in hot/boiling water at a temperature for a period. Soaked in off boil water","Heat",90,"deg",30,"min"
1449951,1460156,3667,"Propagation",07-NOV-12,"","AGAR base. ","Substrate",,"",,""
1449952,1460164,3667,"Propagation",07-NOV-12,"","AGAR base. ","Substrate",,"",,""
1449952,1460169,3667,"Horticulture",01-MAR-13,"","Fertilise. normal NPK fertiliser used","Maintenance",,"",,""
1448690,1455898,3666,"Propagation",12-OCT-12,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1448691,1455903,3666,"Propagation",12-OCT-12,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1449883,1459822,3668,"Propagation",12-OCT-12,"","Incubator settings - summer - 25/15 deg C for 12/12 day/night. ","Incubation",,"",,""
1448690,1459833,3666,"Propagation",26-OCT-12,"","Mouldy Seeds getting mouldy","Contamination",,"",,""
1448691,1459837,3666,"Propagation",09-NOV-12,"","Mouldy Even more seeds mouldy","Contamination",,"",,""
1449898,1459909,3672,"Propagation",12-OCT-12,"","AGAR base. ","Substrate",,"",,""
1449899,1459913,3673,"Propagation",12-OCT-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1449900,1459919,3673,"Propagation",12-OCT-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1449900,1459920,3673,"Propagation",12-OCT-12,"","AGAR base. ","Substrate",,"",,""
1449893,1459870,3669,"Propagation",12-OCT-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1449894,1459880,3670,"Propagation",12-OCT-12,"","AGAR base. ","Substrate",,"",,""
1449910,1459966,3675,"Propagation",11-OCT-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1449909,1459973,3675,"Propagation",01-MAR-13,"","Place in fridge at degrees for period ","Incubation",4,"deg",72,"hours"
1449912,1459985,3674,"Propagation",12-OCT-12,"","AGAR base. ","Substrate",,"",,""
1449913,1459989,3674,"Propagation",12-OCT-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1449946,1460131,3676,"Test",28-JUL-11,"","Number of seeds found full at the time of a cut test. ","Cut test",2,"seeds",,""
1450742,1463096,3682,"Propagation",22-NOV-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1450741,1463107,3682,"Test",21-FEB-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1450753,1463116,3686,"Propagation",20-NOV-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1446614,1463157,3687,"Test",28-FEB-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",21,"seeds",,""
1451400,1464582,3688,"Test",28-FEB-13,"","Number of seeds found full at the time of a cut test. ","Cut test",8,"seeds",,""
1451400,1464583,3688,"Test",28-FEB-13,"","Number of seeds found mouldy at the time of a cut test. ","Cut test",7,"seeds",,""
1451398,1464588,3688,"Test",28-FEB-13,"","Number of seeds found full at the time of a cut test. ","Cut test",10,"seeds",,""
1451535,1465542,3690,"Propagation",07-NOV-12,"","AGAR base. ","Substrate",,"",,""
1451535,1466201,3690,"Test",14-MAR-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1443002,1466227,3691,"Propagation",22-OCT-12,"","AGAR base. roughly placed many seed on agar.  Did not count.","Substrate",,"",,""
1449892,1461627,3669,"Propagation",14-MAR-13,"","Sand/perlite mix 3:1 sand/perlite mix","Media",,"",,""
1450711,1462799,3681,"Propagation",21-NOV-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1450709,1462803,3681,"Propagation",21-NOV-12,"","Incubator settings - early autumn/late spring 20/10 deg C for 12/12 day/night. ","Incubation",,"",,""
1450722,1462915,3683,"Test",28-FEB-13,"","Number of seeds found empty at the time of a cut test. ","Cut test",1,"seeds",,""
1450726,1462928,3684,"Propagation",20-NOV-12,"","AGAR base. ","Substrate",,"",,""
