narrow endemic,victoria,tasmania,forest,family,species name,ht (m),ll (mm),lw (mm),leaf form,habit,notes,notes2
0,1,1,1,Rubiaceae,Coprosma hirtella,2,50,25,simple,shrub,,
0,1,1,1,Rubiaceae,Coprosma nitida,2,20,5,simple,shrub,,
0,1,1,1,Rubiaceae,Coprosma quadrifida,5,15,5,simple,shrub,,
0,1,1,1,Rutaceae,Boronia anemonifolia,2.5,9,4,compound,shrub,,
0,1,1,1,Rutaceae,Boronia pilosa,1.5,10,1.5,compound,shrub,,
0,1,1,1,Rutaceae,Correa backhouseana,2,30,18,simple,shrub,,
0,1,1,1,Rutaceae,Correa reflexa,2,60,35,simple,shrub,,
0,1,1,1,Rutaceae,Philotheca virgata,4,20,4,simple,shrub,,
0,1,1,1,Santalaceae,Exocarpos strictus,4,3,1,scale,shrub,,
0,1,1,1,Santalaceae,Leptomeria drupacea,2.5,1,1,scale,shrub,,
0,1,1,1,Scrophulariceae (Myoporae),Myoporum insulare,6,90,22,simple,shrub,,
0,1,1,1,Solanaceae,Solanum laciniatum,3,130,20,simple,shrub,deeply lobed,
0,1,1,1,Solanaceae,Solanum vescum,2,100,12,simple,shrub,deeply lobed,
0,1,1,1,Tetracarpaeaceae,Tetracarpaea tasmanica,1,30,15,simple,shrub,,
0,1,1,1,Thymeleaceae,Pimelea axiflora,3,75,12,simple,shrub,,
0,1,1,1,Thymeleaceae,Pimelea curviflora,1.5,25,6,simple,shrub,,
0,1,1,1,Thymeleaceae,Pimelea drupacea,3,70,15,simple,shrub,,
0,1,1,1,Thymeleaceae,Pimelea flava,2.5,10,6,simple,shrub,,
0,1,1,1,Thymeleaceae,Pimelea ligustrina,3,80,25,simple,shrub,,
0,1,1,1,Thymeleaceae,Pimelea linifolia,1.5,40,9,simple,shrub,,
0,1,1,1,Tremandraceae,Tetratheca labillardierei,1,20,5,simple,shrub,,
0,1,1,1,Tremandraceae,Tetratheca pilosa,0.6,15,5,simple,shrub,,
0,1,1,1,Tremandraceae,Tetratheca procumbens,0.3,8,1.5,simple,shrub,,
0,1,1,1,Winteraceae,Tasmannia lanceolata,5,120,35,simple,shrub,,
0,1,1,,Dilleniaceae,Hibbertia rufa,0.2,8,1.4,simple,shrub,,
0,1,1,,Proteaceae,Hakea nodosa,4,40,1,simple,shrub,,
0,0,1,0,Ericaceae,Androstoma milliganii,0.3,6,2,simple,sprawling,,
0,0,1,0,Ericaceae,Cyathodes dealbata,0.1,4,1.5,simple,sprawling,,
0,0,1,0,Ericaceae,Gaultheria depressa,0.05,10,8,simple,sprawling,,
0,0,1,0,Ericaceae,Gaultheria tasmanica,0.05,6,3,simple,sprawling,,
0,0,1,0,Ericaceae,Sprengelia distichophylla,0.1,2.5,1.5,simple,sprawling,,
0,0,1,0,Ericaceae,Sprengelia montana,0.2,3.5,1.5,simple,sprawling,,
0,0,1,0,Pittosporaceae,Billardiera ovalis,0.3,25,15,simple,sprawling,,
0,1,0,0,Frankeniaceae,Frankenia crispa,0.1,4,1,simple,sprawling,,
0,1,0,0,Frankeniaceae,Frankenia serpyllifolia,0.1,12,8,simple,sprawling,,
0,1,0,1,Rosaceae,Rubus hillii,1,150,100,simple,sprawling,,
0,1,0,,Fabaceae,Eutaxia diffusa,1.5,7,3,simple,sprawling,,
0,1,0,,Oleaceae,Jasminium didymum,2,100,5,compound,sprawling,,
0,1,0,,Polygonaceae,Muehlenbeckia rhyticarya,0.2,80,80,simple,sprawling,,
0,1,1,0,Chenopodiaceae,Rhagodia candolleana,4,30,20,simple,sprawling,sprawling shrub,
0,1,1,0,Ericaceae,Astroloma humifusum,0.7,18,3,simple,sprawling,,
0,1,1,0,Ericaceae,Pentachondra pumila,0.1,6,2.5,simple,sprawling,,
0,1,1,0,Fabaceae,Eutaxia microphylla,1,2.5,1,simple,sprawling,,
0,1,1,0,Fabaceae,Hardenbergia violacea,0.3,100,60,simple,sprawling,,
0,1,1,0,Fabaceae,Pultenaea pedunculata,0.1,11,2,simple,sprawling,,
0,1,1,0,Fabaceae,Pultenaea prostrata,0.5,8,0.8,simple,sprawling,,
0,1,1,0,Polygonaceae,Muehlenbeckia adpressa,0.6,80,70,simple,sprawling,,
0,1,1,0,Polygonaceae,Muehlenbeckia axillaris,0.05,9,6,simple,sprawling,,
0,1,1,1,Fabaceae,Hovea heterophylla,1,25,10,simple,sprawling,,
0,1,1,1,Myrtaceae,Euryomyrtus ramosissima,0.6,14,1,simple,sprawling,,
0,0,1,0,Ericaceae,Leucopogon oreophilus,0.5,6,2,simple,subshrub,,
0,0,1,0,Ranunculaceae,Clematis gentianoides,0.4,90,40,simple,subshrub,,
0,1,0,0,Aizoaceae,Sarcozona praecox,0.5,100,7,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Halosarcia flabelliflormis,0.3,10,3,scale,subshrub,,
0,1,0,0,Chenopodiaceae,Halosarcia nitida,0.4,5,3,scale,subshrub,,
0,1,0,0,Chenopodiaceae,Malacocera tricornis,0.6,17,1,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena convexula,0.3,10,2,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena dicantha,0.2,20,2,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena intricata,0.4,15,1.5,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena lanicuspis,0.3,20,4,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena napiformis,0.3,15,2,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena obliquicuspis,0.4,13,3,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena parenticuspis,0.2,10,1.5,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena parvifolia,0.3,8,1,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena uniflora,0.4,13,2,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerolaena ventricosa,0.3,10,1,simple,subshrub,,
0,1,0,0,Chenopodiaceae,Sclerostegia tenuis,0.7,10,4,scale,subshrub,,
0,1,0,0,Convolvulaceae,Cressa cretica,0.2,8,3,simple,subshrub,,
0,1,0,,Asteraceae,Olearia suufruticosa,0.7,14,1,simple,subshrub,,
0,1,0,,Chenopodiaceae,Atriplex angulata,0.5,40,25,simple,subshrub,,
0,1,0,,Chenopodiaceae,Atriplex lindleyi,0.4,35,25,simple,subshrub,,
0,1,0,,Chenopodiaceae,Dissocarpus biflorus,0.6,12,1,simple,subshrub,,
0,1,0,,Chenopodiaceae,Dissocarpus paradoxus,0.2,16,2,simple,subshrub,,
0,1,0,,Fabaceae,Glycirrhiza acanthocarpa,1,40,14,compound,subshrub,,
0,1,0,,Fabaceae,Platylobium alternifolium,0.1,26,26,simple,subshrub,,
0,1,0,,Fabaceae,Templetonia stenophylla,0.6,70,6,simple,subshrub,,
0,1,0,,Goodeniaceae,Dampiera dysantha,0.7,16,6,simple,subshrub,,
0,1,0,,Goodeniaceae,Dampiera fusca,0.3,22,8,simple,subshrub,,
1,1,0,,Goodeniaceae,Dampiera galbraithiana,1,45,17,simple,subshrub,,
0,1,0,,Goodeniaceae,Dampiera lanceolata,1,55,26,simple,subshrub,,
0,1,0,,Goodeniaceae,Dampiera marifolia,0.6,18,6,simple,subshrub,,
0,1,0,,Goodeniaceae,Dampiera purpurea,1,60,42,simple,subshrub,,
0,1,0,,Goodeniaceae,Dampiera rosemarinifolia,0.6,26,5,simple,subshrub,,
0,1,0,,Goodeniaceae,Goodenia benthamiana,0.4,30,20,simple,subshrub,,
0,1,0,,Loganiaceae,Logania nuda,0.5,2,1,scale,subshrub,,
0,1,0,,Malvaceae,Lawrencia berthae,0.5,15,8,simple,subshrub,,
0,1,0,,Phyllanthaceae,Pseudanthus divaricatissimus,0.5,4,3,simple,subshrub,,
0,1,0,,Pittosporaceae,Cheiranthera alternifolia,0.6,60,2.5,simple,subshrub,,
0,1,0,,Pittosporaceae,Cheiranthera cyanea,0.6,60,2.5,simple,subshrub,,
0,1,0,,Polygalaceae,Polygala japonica,0.25,20,10,simple,subshrub,,
0,1,0,,Rhamnaceae,Stenanthemum leucophractum,0.25,10,8,simple,subshrub,,
0,1,0,,Rhamnaceae,Stenanthemum notiale,0.3,8,4.5,simple,subshrub,,
0,1,0,,Rubiaceae,Coprosma nivalis,0.2,13,2,simple,subshrub,,
0,1,0,,Rubiaceae,Pomax umbellata,0.4,30,13,simple,subshrub,,
0,1,0,,Thymeleaceae,Pimelea alpina,0.15,13,5,simple,subshrub,,
0,1,0,,Thymeleaceae,Pimelea biflora,0.1,10,5,simple,subshrub,,
0,1,0,,Thymeleaceae,Pimelea spinescens,0.3,10,3,simple,subshrub,,
0,1,1,0,Aizoaceae,Disphyma crassifolium,0.3,40,8,simple,subshrub,,
0,1,1,0,Aizoaceae,Tetragonia implexicoma,0.5,60,40,simple,subshrub,often scandent or sprawling,
0,1,1,0,Apiaceae:Mackinlayoideae,Xanthosia pilosa,0.3,30,10,compound,subshrub,,
0,1,1,0,Convolvulaceae,Wilsonia backhousei,0.15,15,3,simple,subshrub,,
0,1,1,0,Convolvulaceae,Wilsonia humilis,0.1,4,3,scale,subshrub,,
0,1,1,0,Convolvulaceae,Wilsonia rotundifolia,0.05,7,3,simple,subshrub,,
0,1,1,0,Fabaceae,Bossiaea prostrata,0.2,24,10,simple,subshrub,,
0,1,1,0,Fabaceae,Gompholobium ecostatum,0.5,15,1,compound,subshrub,,
0,1,1,0,Goodeniaceae,Coopernookia barbata,1,40,6,simple,subshrub,,
0,1,1,0,Goodeniaceae,Dampiera stricta,0.9,50,20,simple,subshrub,,
0,1,1,0,Phyllanthaceae,Pseudanthus ovalifolius,0.6,5,2,simple,subshrub,,
0,1,1,0,Pittosporaceae,Rhytidosporum inconspicuum,0.05,8,3.5,simple,subshrub,,
0,1,1,0,Rubiaceae,Coprosma pumila,0.2,4,1.5,simple,subshrub,,
0,1,1,0,Rutaceae,Boronia parviflora,0.4,26,6.5,simple,subshrub,,
0,1,1,1,Pittosporaceae,Rhytidosporum procumbens,0.4,18,3.5,simple,subshrub,,
0,0,1,0,Fabaceae,Acacia axillaris,4,15,1,simple,tree,,
0,0,1,0,Myrtaceae,Eucalyptus risdonii,16,60,40,simple,tree,,
0,0,1,0,Myrtaceae,Eucalyptus rodwayi,18,127,15,simple,tree,,size of adult leaves
0,0,1,1,Asteraceae,Bedfordia linearis,5,150,35,simple,tree,,
0,0,1,1,Asteraceae,Bedfordia salicina,4,90,12,simple,tree,,
1,0,1,1,Casuarinaceae,Allocasuarina crassa,5,3,1,scale,tree,,
0,0,1,1,Casuarinaceae,Allocasuarina duncanii,8,1,1,scale,tree,,
0,0,1,1,Casuarinaceae,Allocasuarina zephyrea,6,1,1,scale,tree,,
0,0,1,1,Cunoniaceae,Anodopetalum biglandulosum,15,50,20,simple,tree,,
0,0,1,1,Cunoniaceae,Eucryphia lucida,30,45,12,simple,tree,,
0,0,1,1,Cunoniaceae,Eucryphia milliganii,3,20,10,simple,tree,,
0,0,1,1,Cupressaceae,Athrotaxis cupressoides,15,1.5,1.5,scale,tree,,
0,0,1,1,Cupressaceae,Athrotaxis selaginoides,30,12,1.5,simple,tree,,
0,0,1,1,Cupressaceae,Diselma archeri,5,1.5,1,scale,tree,,
0,0,1,1,Ericaceae,Cyathodes glauca,3,30,5,simple,tree,,
0,0,1,1,Ericaceae,Richea dracophylla,5,300,30,simple,tree,,
0,0,1,1,Ericaceae,Richea pandanifolia,15,1500,40,simple,tree,,
0,0,1,1,Malvaceae,Asterotrichion discolor,14,150,55,simple,tree,,
0,0,1,1,Myrtaceae,Eucalyptus amygdalina,20,120,10,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus archeri,10,75,22,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus coccifera,30,100,20,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus cordata,20,100,75,simple,tree,,
0,0,1,1,Myrtaceae,Eucalyptus gunnii,20,85,29,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus johnstonii,40,120,30,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus morrisbyi,12,100,40,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus nitida,40,130,17,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus pulchella,21,100,7,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus subcrenulata,50,110,30,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus tenuiramis,25,130,25,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Eucalyptus urnigera,40,120,40,simple,tree,,size of adult leaves
0,0,1,1,Myrtaceae,Leptospermum glaucescens,18,20,4,simple,tree,,
0,0,1,1,Myrtaceae,Leptospermum nitidum,12,20,4,simple,tree,,
0,0,1,1,Podocarpaceae,Lagarostrobos frankliniae,38,1,1,scale,tree,,
0,0,1,1,Podocarpaceae,Phyllocladus aspleniifolius,18,60,25,simple,tree,,
0,0,1,1,Proteaceae,Cenarrhenes nitida,10,120,30,simple,tree,,
0,0,1,1,Proteaceae,Lomatia polymorpha,4,80,7,simple,tree,,
0,0,1,1,Proteaceae,Orites diversifolia,15,120,25,simple,tree,,
0,0,1,1,Proteaceae,Persoonia muelleri,5,45,10,simple,tree,,
0,0,1,1,Rhamnaceae,Spyridium obovatum,15,20,12,simple,tree,,
0,0,1,1,Rutaceae,Acradenia frankliniae,10,70,10,compound,tree,,
0,1,0,0,Cupressaceae,Callitris endlicheri,15,1,1,scale,tree,,
0,1,0,0,Cupressaceae,Callitris glaucophylla,20,1,1,scale,tree,,
0,1,0,0,Gyrostemonaceae,Gyrostemon australasicus,10,25,1.5,simple,tree,,
1,1,0,1,Araliaceae,Polyscias murrayi,24,160,90,compound,tree,,
0,1,0,1,Cunoniaceae,Eucryphia moorei,20,60,20,compound,tree,,
0,1,0,1,Elaeocarpaceae,Elaeocarpus holopetalus,16,70,30,simple,tree,,
0,1,0,1,Eupomatiaceae,Eupomatia laurina,6,155,58,simple,tree,,
0,1,0,1,Myrsinaceae,Rapanea howittiana,15,100,45,simple,tree,,
0,1,0,1,Myrtaceae,Acmena smithii,20,140,60,simple,tree,,
0,1,0,1,Myrtaceae,Tristaniopsis laurina,30,120,30,simple,tree,,
0,1,0,1,Proteaceae,Banksia integrifolia,25,100,35,simple,tree,,
0,1,0,1,Proteaceae,Banksia saxicola,13,120,40,simple,tree,,
0,1,0,,Casuarinaceae,Allocasuarina luehmannii,15,1,1,scale,tree,,
0,1,0,,Casuarinaceae,Casuarina obesa,15,1,1,scale,tree,,
0,1,0,,Casuarinaceae,Casuarina pauper,15,1,1,scale,tree,,
0,1,0,,Cupressaceae,Callitris gracilis,20,1,1,scale,tree,,
0,1,0,,Cupressaceae,Callitris verrucosa,5,1,1,scale,tree,,
0,1,0,,Euphorbiaceae,Beyeria lasiocarpa,6,80,20,simple,tree,,
0,1,0,,Euphorbiaceae,Beyeria opaca,1.5,15,3,simple,tree,,
0,1,0,,Fabaceae,Acacia binervia,16,80,18,simple,tree,,
0,1,0,,Fabaceae,Acacia caerulscens,15,80,30,simple,tree,,
0,1,0,,Fabaceae,Acacia dallachiana,15,180,35,simple,tree,,
0,1,0,,Fabaceae,Acacia falciformis,12,220,40,simple,tree,,
0,1,0,,Fabaceae,Acacia frigescens,25,160,50,simple,tree,,
0,1,0,,Fabaceae,Acacia irrorata,12,4.5,0.8,compound,tree,,
0,1,0,,Fabaceae,Acacia kettlewelliae,10,100,10,simple,tree,,
0,1,0,,Fabaceae,Acacia loderi,15,110,2,simple,tree,,
0,1,0,,Fabaceae,Acacia maidenii,12,180,22,simple,tree,,
0,1,0,,Fabaceae,Acacia melvillei,15,105,25,simple,tree,,
0,1,0,,Fabaceae,Acacia mitchellii,30,8,1,compound,tree,,
0,1,0,,Fabaceae,Acacia nanodealbata,6,2.5,1,compound,tree,,
0,1,0,,Fabaceae,Acacia obliquinervia,15,170,50,simple,tree,,
0,1,0,,Fabaceae,Acacia obtusifolia,15,250,23,simple,tree,,
0,1,0,,Fabaceae,Acacia omalophylla,10,110,9,simple,tree,,
0,1,0,,Fabaceae,Acacia oswaldii,8,105,15,simple,tree,,
0,1,0,,Fabaceae,Acacia oxycedrus,10,40,4,simple,tree,,
0,1,0,,Fabaceae,Acacia pendula,12,140,10,simple,tree,,
0,1,0,,Fabaceae,Acacia retinodes,10,220,15,simple,tree,,
0,1,0,,Fabaceae,Acacia salicina,13,200,30,simple,tree,,
0,1,0,,Fabaceae,Acacia silvestris,30,8,1,compound,tree,,
0,1,0,,Fabaceae,Acacia stenophylla,20,400,5,simple,tree,,
0,1,0,,Fabaceae,Acacia subporosa,12,90,11,simple,tree,,
0,1,0,,Fabaceae,Daviesia laxiflora,10,160,30,simple,tree,,
0,1,0,,Gyrostemonaceae,Codonocarpus cotonifolius,10,45,40,simple,tree,,
0,1,0,,Malvaceae,Brachychiton populneus,20,120,8,simple,tree,,
0,1,0,,Malvaceae,Commersonia sp. 1,8,310,260,simple,tree,,
0,1,0,,Myrtaceae,Angophora floribunda,30,150,50,simple,tree,,
0,1,0,,Myrtaceae,Eucalyptus agglomerata,40,115,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus aggregata,18,130,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus albens,25,160,30,simple,tree,,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus alligatrix,30,200,28,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus angophoroides,40,200,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus arenacea,10,100,22,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus aromaphloia,18,150,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus baueriana,20,100,75,simple,tree,,
0,1,0,,Myrtaceae,Eucalyptus baxteri,40,130,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus behriana,12,100,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus blakelyi,20,160,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus bosistoana,60,200,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus botryoides,40,150,85,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus bridgesiana,25,200,25,simple,tree,,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus cadens,25,150,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus calcycogona,6,100,20,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus camaldulensis,40,200,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus camphora,20,150,60,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus cephalocarpa,20,180,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus chapmanniana,30,250,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus cinera,15,135,35,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus consideriana,25,140,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus conspicua,10,160,30,simple,tree,,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus crenulata,10,60,50,simple,tree,,
0,1,0,,Myrtaceae,Eucalyptus croajingolensis,30,120,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus cyanophylla,6,160,30,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus cypellocarpa,35,300,40,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus denticulata,70,240,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus diversiformes,6,130,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus dives,20,150,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus dumosa,6,140,20,simple,tree,guess height mallee,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus elaeophloia,12,115,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus elata,40,150,15,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus fasciculosa,10,150,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus fastigiata,60,140,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus fraxinoides,40,160,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus froggattii,9,12,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus fulgens,20,180,18,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus glaucescens,50,120,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus globoidea,40,120,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus goniocalyx,15,200,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus gracilis,10,80,12,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus gummifera,35,230,75,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus ignorabilis,20,180,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus incrassata,6,110,30,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus kitsoniana,8,180,35,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus largiflorens,20,180,18,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus leptophylla,6,80,8,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus leucoxylon,25,200,35,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus mackintii,30,160,35,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus macrorhyncha,35,140,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus maculata,60,230,105,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus mannifera,25,150,15,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus melliodora,30,140,15,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus microcarpa,25,130,25,simple,tree,,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus mitchelliana,15,140,15,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus muelleriana,40,130,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus neglecta,7,15,35,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus nitens,70,240,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus nortonii,15,250,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus oleosa,6,100,15,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus phenax,6,130,20,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus polyanthemos,20,65,80,simple,tree,,
0,1,0,,Myrtaceae,Eucalyptus polybractea,8,100,15,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus porosa,12,130,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus saxatilis,8,150,20,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus serraensis,8,110,50,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus sideroxylon,25,140,18,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus smithii,45,200,15,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus socialis,6,90,20,simple,tree,guess height mallee,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus splendens,10,200,20,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus stellulata,15,80,25,simple,tree,,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus strzeleckii,40,150,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus tereticornis,20,170,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus tricarpa,35,220,20,simple,tree,,size of adult leaves
1,1,0,,Myrtaceae,Eucalyptus verrucosa,8,120,90,simple,tree,guess height mallee,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus viridis,8,110,15,simple,tree,,length of adult leaves guessed
0,1,0,,Myrtaceae,Eucalyptus willisii,15,170,25,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Eucalyptus yarraensis,15,100,30,simple,tree,,size of adult leaves
0,1,0,,Myrtaceae,Leptospermum grandifolium,10,35,8,simple,tree,,
0,1,0,,Myrtaceae,Melaleuca lanceolata,10,15,3,simple,tree,,
0,1,0,,Oleaceae,Notelaea venosa,9,160,50,simple,tree,,
0,1,0,,Pittosporaceae,Pittosporum phylliraeiodes,10,120,10,simple,tree,,
0,1,0,,Pittosporaceae,Pittosporum undulatum,15,170,50,simple,tree,,
1,1,0,,Proteaceae,Grevillea barklyana,8,40,20,simple,tree,deeply lobed,
0,1,0,,Proteaceae,Lomatia fraseri,8,120,35,simple,tree,compound/deeply lobed,
1,1,0,,Proteaceae,Persoonia arborea,10,100,16,simple,tree,,
0,1,0,,Proteaceae,Telopea oreades,12,300,60,simple,tree,,
0,1,0,,Rutaceae,Acronychia oblongifolia,15,120,45,compound,tree,,
0,1,0,,Rutaceae,Geijera parviflora,10,180,12,simple,tree,,
1,1,0,,Rutaceae,Phebalium wilsonii,10,80,15,simple,tree,,
0,1,0,,Sapindaceae,Alectryon subcinereus,13,110,38,compound,tree,,
0,1,0,,Scrophulariceae (Myoporae),Myoporum platycarpum,10,90,14,simple,tree,,
0,1,0,,Symplocaceae,Symplocos thwaitesii,20,170,50,simple,tree,,
0,1,0,,Ulmaceae,Trema tomentosa,8,80,35,simple,tree,,
0,1,1,0,Fabaceae,Acacia longifolia,10,200,35,simple,tree,,
0,1,1,0,Fabaceae,Acacia uncifolia,10,65,10,simple,tree,,
0,1,1,0,Myrtaceae,Eucalyptus perriniana,8,120,25,simple,tree,,size of adult leaves
0,1,1,1,Asteraceae,Bedfordia arborescens,8,250,50,simple,tree,,
0,1,1,1,Asteraceae,Cassinia trinerva,8,120,6,simple,tree,,
0,1,1,1,Asteraceae,Olearia argophylla,10,120,70,simple,tree,,
0,1,1,1,Atherospermataceae,Atherosperma moschatum,30,60,25,simple,tree,,
0,1,1,1,Casuarinaceae,Allocasuarina littoralis,15,0.5,0.5,scale,tree,,
0,1,1,1,Casuarinaceae,Allocasuarina verticillata,10,1.5,1,scale,tree,,
0,1,1,1,Cupressaceae,Callitris oblonga,4,1,1,scale,tree,,
0,1,1,1,Cupressaceae,Callitris rhomboidea,14,1,1,scale,tree,,
0,1,1,1,Elaeocarpaceae,Elaeocarpus reticulatus,10,130,40,simple,tree,,
0,1,1,1,Ericaceae,Monotoca elliptica,8,23,6,simple,tree,,
0,1,1,1,Ericaceae,Monotoca glauca,7,26,6.5,simple,tree,,
0,1,1,1,Euphorbiaceae,Beyeria viscosa,4,80,20,simple,tree,,
0,1,1,1,Fabaceae,Acacia dealbata,30,5,0.5,compound,tree,,
0,1,1,1,Fabaceae,Acacia implexa,15,200,25,simple,tree,,
0,1,1,1,Fabaceae,Acacia mearnsii,15,5,0.8,compound,tree,,
