region ,Family,Species,Dormancy,threatened
WA,Frankeniaceae,Frankenia laxiflora,nd,no
WA,Frankeniaceae,Frankenia parvula,nd,yes
WA,Frankeniaceae,Frankenia pulverulenta,nd,no
WA,Frankeniaceae,Frankenia punctata,nd,no
WA,Frankeniaceae,Frankenia sessilis,nd,no
WA,Frankeniaceae,Frankenia setosa,nd,no
WA,Frankeniaceae,Frankenia tetrapetala,nd,no
SA,Frankeniaceae,Frankenia eremophila,nd,no
SA,Frankeniaceae,Frankenia pauciflora,nd,no
SA,Frankeniaceae,Frankenia serpyllifolia,nd,no
WA,Proteaceae,Franklandia fucifolia,nd,no
WA,Proteaceae,Franklandia triaristata,nd,no
WA,Fabaceae,Gastrolobium aculeatum,py,no
WA,Fabaceae,Gastrolobium acutum,py,no
WA,Fabaceae,Gastrolobium alternifolium,py,no
WA,Fabaceae,Gastrolobium appressum,py,yes
WA,Fabaceae,Gastrolobium axillare,py,no
WA,Fabaceae,Gastrolobium bennettsianum,py,no
WA,Fabaceae,Gastrolobium bilobum,py,no
WA,Fabaceae,Gastrolobium bracteolosum,py,no
WA,Fabaceae,Gastrolobium brownii,py,no
WA,Fabaceae,Gastrolobium callistachys,py,no
WA,Fabaceae,Gastrolobium calycinum,py,no
WA,Fabaceae,Gastrolobium capitatum,py,no
WA,Fabaceae,Gastrolobium celsianum,py,no
WA,Fabaceae,Gastrolobium congestum,py,no
WA,Fabaceae,Gastrolobium coriaceum,py,no
WA,Fabaceae,Gastrolobium crassifolium,py,no
WA,Fabaceae,Gastrolobium crenulatum,py,no
WA,Fabaceae,Gastrolobium crispatum,py,no
WA,Fabaceae,Gastrolobium cuneatum,py,no
WA,Fabaceae,Gastrolobium cyanophyllum,py,no
WA,Fabaceae,Gastrolobium densifolium,py,no
WA,Fabaceae,Gastrolobium diabolophyllum,py,yes
WA,Fabaceae,Gastrolobium dilatatum,py,no
WA,Fabaceae,Gastrolobium discolor,py,no
WA,Fabaceae,Gastrolobium dorrienii,py,no
WA,Fabaceae,Gastrolobium ebracteolatum,py,no
WA,Fabaceae,Gastrolobium elegans,py,no
WA,Fabaceae,Gastrolobium epacridoides,py,no
WA,Fabaceae,Gastrolobium ferrugineum,py,no
WA,Fabaceae,Gastrolobium floribundum,py,no
WA,Fabaceae,Gastrolobium formosum,py,no
WA,Fabaceae,Gastrolobium glabratum,py,no
WA,Fabaceae,Gastrolobium glaucum,py,yes
WA,Fabaceae,Gastrolobium graniticum,py,yes
WA,Fabaceae,Gastrolobium hamulosum,py,yes
WA,Fabaceae,Gastrolobium heterophyllum,py,no
WA,Fabaceae,Gastrolobium hookeri,py,no
WA,Fabaceae,Gastrolobium humile,py,no
WA,Fabaceae,Gastrolobium ilicifolium,py,no
WA,Fabaceae,Gastrolobium latifolium,py,no
WA,Fabaceae,Gastrolobium laytonii,py,no
WA,Fabaceae,Gastrolobium leakeanum,py,no
WA,Fabaceae,Gastrolobium lehmannii,py,yes
WA,Fabaceae,Gastrolobium linearifolium,py,no
WA,Fabaceae,Gastrolobium melanocarpum,py,no
WA,Fabaceae,Gastrolobium melanopetalum,py,no
WA,Fabaceae,Gastrolobium microcarpum,py,no
WA,Fabaceae,Gastrolobium minus,py,no
WA,Fabaceae,Gastrolobium modestum,py,yes
WA,Fabaceae,Gastrolobium musaceum,py,no
WA,Fabaceae,Gastrolobium nervosum,py,no
WA,Fabaceae,Gastrolobium nudum,py,no
WA,Fabaceae,Gastrolobium nutans,py,no
WA,Fabaceae,Gastrolobium obovatum,py,no
WA,Fabaceae,Gastrolobium ovalifolium,py,no
WA,Fabaceae,Gastrolobium oxylobioides,py,no
WA,Fabaceae,Gastrolobium papilio,py,yes
WA,Fabaceae,Gastrolobium parviflorum,py,no
WA,Fabaceae,Gastrolobium parvifolium,py,no
WA,Fabaceae,Gastrolobium plicatum,py,no
WA,Fabaceae,Gastrolobium polystachyum,py,no
WA,Fabaceae,Gastrolobium praemorsum,py,no
WA,Fabaceae,Gastrolobium propinquum,py,no
WA,Fabaceae,Gastrolobium punctatum,py,no
WA,Fabaceae,Gastrolobium pusillum,py,no
WA,Fabaceae,Gastrolobium pyramidale,py,no
WA,Fabaceae,Gastrolobium reflexum,py,no
WA,Fabaceae,Gastrolobium reticulatum,py,no
WA,Fabaceae,Gastrolobium retusum,py,no
WA,Fabaceae,Gastrolobium rhombifolium,py,no
WA,Fabaceae,Gastrolobium rotundifolium,py,no
WA,Fabaceae,Gastrolobium sericeum,py,no
WA,Fabaceae,Gastrolobium spathulatum,py,no
WA,Fabaceae,Gastrolobium spectabile,py,no
WA,Fabaceae,Gastrolobium spinosum,py,no
WA,Fabaceae,Gastrolobium stenophyllum,py,no
WA,Fabaceae,Gastrolobium stipulare,py,no
WA,Fabaceae,Gastrolobium stowardii,py,no
WA,Fabaceae,Gastrolobium subcordatum,py,no
WA,Fabaceae,Gastrolobium tenue,py,no
WA,Fabaceae,Gastrolobium tomentosum,py,no
WA,Fabaceae,Gastrolobium triangulare,py,no
WA,Fabaceae,Gastrolobium tricuspidatum,py,no
WA,Fabaceae,Gastrolobium trilobum,py,no
WA,Fabaceae,Gastrolobium truncatum,py,no
WA,Fabaceae,Gastrolobium villosum,py,no
WA,Fabaceae,Gastrolobium whicherense,py,no
WA,Fabaceae,Gastrolobium wonganensis,py,no
SA,Fabaceae,Gastrolobium velutinum,py,no
SA,Rutaceae,Geijera linearifolia,pd,no
WA,Rutaceae,Geleznowia verrucosa,pd,no
WA,Phrymaceae,Glossostigma diandrum,nd,no
WA,Phrymaceae,Glossostigma drummondii,nd,no
WA,Phrymaceae,Glossostigma trichodes,nd,no
WA,Fabaceae,Glycyrrhiza acanthocarpa,py,no
WA,Fabaceae,Gompholobium aristatum,py,no
WA,Fabaceae,Gompholobium burtonioides,py,no
WA,Fabaceae,Gompholobium capitatum,py,no
WA,Fabaceae,Gompholobium cinereum,py,no
WA,Fabaceae,Gompholobium confertum,py,no
WA,Fabaceae,Gompholobium cyaninum,py,no
WA,Fabaceae,Gompholobium glutinosum,py,no
WA,Fabaceae,Gompholobium gompholobioides,py,no
WA,Fabaceae,Gompholobium hendersonii,py,no
WA,Fabaceae,Gompholobium knightianum,py,no
WA,Fabaceae,Gompholobium laxum,py,no
WA,Fabaceae,Gompholobium marginatum,py,no
WA,Fabaceae,Gompholobium muticum,py,no
WA,Fabaceae,Gompholobium obcordatum,py,no
WA,Fabaceae,Gompholobium ovatum,py,no
WA,Fabaceae,Gompholobium polymorphum,py,no
WA,Fabaceae,Gompholobium preissii,py,no
WA,Fabaceae,Gompholobium pungens,py,no
WA,Fabaceae,Gompholobium roseum,py,no
WA,Fabaceae,Gompholobium scabrum,py,no
WA,Fabaceae,Gompholobium shuttleworthii,py,no
WA,Fabaceae,Gompholobium tomentosum,py,no
WA,Fabaceae,Gompholobium venustum,py,no
WA,Fabaceae,Gompholobium villosum,py,no
WA,Fabaceae,Gompholobium viscidulum,py,no
WA,Fabaceae,Gompholobium wonganense,py,no
SA,Fabaceae,Gompholobium ecostatum,py,no
NSW,Fabaceae,Gompholobium grandiflorum,py,no
NSW,Fabaceae,Gompholobium huegelii,py,no
NSW,Fabaceae,Gompholobium inconspicuum,py,no
NSW,Fabaceae,Gompholobium latifolium,py,no
NSW,Fabaceae,Gompholobium pinnatum,py,no
NSW,Fabaceae,Gompholobium uncinatum,py,no
NSW,Fabaceae,Gompholobium virgatum,py,no
NSW,Fabaceae,Gompholobium glabratum,py,no
SA,Fabaceae,Goodia medicaginea,py,no
TAS,Fabaceae,Goodia pubescens,py,no
TAS,Fabaceae,Goodia lotifolia,py,no
WA,Rhamnaceae,Granitites intangendus,py,no
WA,Proteaceae,Grevillea acacioides,pd,no
WA,Proteaceae,Grevillea acrobotrya,pd,no
WA,Proteaceae,Grevillea acropogon,pd,yes
WA,Proteaceae,Grevillea acuaria,pd,no
WA,Proteaceae,Grevillea althoferorum,pd,no
WA,Proteaceae,Grevillea amplexans,pd,no
WA,Proteaceae,Grevillea anethifolia,pd,no
WA,Proteaceae,Grevillea argyrophylla,pd,no
WA,Proteaceae,Grevillea armigera,pd,no
WA,Proteaceae,Grevillea asparagoides,pd,no
WA,Proteaceae,Grevillea asteriscosa,pd,no
WA,Proteaceae,Grevillea baxteri,pd,no
WA,Proteaceae,Grevillea biformis,pd,no
WA,Proteaceae,Grevillea bipinnatifida,pd,no
WA,Proteaceae,Grevillea biternata,pd,no
WA,Proteaceae,Grevillea brachystachya,pd,no
WA,Proteaceae,Grevillea brachystylis,pd,no
WA,Proteaceae,Grevillea bracteosa,pd,no
WA,Proteaceae,Grevillea bronwenae,pd,no
WA,Proteaceae,Grevillea cagiana,pd,no
WA,Proteaceae,Grevillea calliantha,pd,yes
WA,Proteaceae,Grevillea candelabroides,pd,no
WA,Proteaceae,Grevillea candicans,pd,no
WA,Proteaceae,Grevillea candolleana,pd,no
WA,Proteaceae,Grevillea centristigma,pd,no
WA,Proteaceae,Grevillea ceratocarpa,pd,no
WA,Proteaceae,Grevillea christineae,pd,yes
WA,Proteaceae,Grevillea cirsiifolia,pd,no
WA,Proteaceae,Grevillea coccinea,pd,no
WA,Proteaceae,Grevillea concinna,pd,no
WA,Proteaceae,Grevillea corrugata,pd,yes
WA,Proteaceae,Grevillea crassifolia,pd,no
WA,Proteaceae,Grevillea crithmifolia,pd,no
WA,Proteaceae,Grevillea crowleyae,pd,no
WA,Proteaceae,Grevillea curviloba,pd,no
WA,Proteaceae,Grevillea deflexa,pd,no
WA,Proteaceae,Grevillea depauperata,pd,no
WA,Proteaceae,Grevillea didymobotrya,pd,no
WA,Proteaceae,Grevillea dielsiana,pd,no
WA,Proteaceae,Grevillea disjuncta,pd,no
WA,Proteaceae,Grevillea diversifolia,pd,no
WA,Proteaceae,Grevillea drummondii,pd,no
WA,Proteaceae,Grevillea dryandri,pd,no
WA,Proteaceae,Grevillea dryandroides,pd,no
WA,Proteaceae,Grevillea elongata,pd,yes
WA,Proteaceae,Grevillea endlicheriana,pd,no
WA,Proteaceae,Grevillea erectiloba,pd,no
WA,Proteaceae,Grevillea eremophila,pd,no
WA,Proteaceae,Grevillea erinacea,pd,no
WA,Proteaceae,Grevillea eriobotrya,pd,no
WA,Proteaceae,Grevillea eriostachya,pd,no
WA,Proteaceae,Grevillea eryngioides,pd,no
WA,Proteaceae,Grevillea evanescens,pd,no
WA,Proteaceae,Grevillea excelsior,pd,no
WA,Proteaceae,Grevillea extorris,pd,no
WA,Proteaceae,Grevillea fasciculata,pd,no
WA,Proteaceae,Grevillea fastigiata,pd,no
WA,Proteaceae,Grevillea fililoba,pd,no
WA,Proteaceae,Grevillea flexuosa,pd,yes
WA,Proteaceae,Grevillea floribunda,pd,no
WA,Proteaceae,Grevillea florida,pd,no
WA,Proteaceae,Grevillea fuscolutea,pd,no
WA,Proteaceae,Grevillea globosa,pd,no
WA,Proteaceae,Grevillea gordoniana,pd,no
WA,Proteaceae,Grevillea granulosa,pd,no
WA,Proteaceae,Grevillea hakeoides,pd,no
WA,Proteaceae,Grevillea haplantha,pd,no
WA,Proteaceae,Grevillea hirtella,pd,no
WA,Proteaceae,Grevillea hislopii,pd,no
WA,Proteaceae,Grevillea hookeriana,pd,no
WA,Proteaceae,Grevillea huegelii,pd,no
WA,Proteaceae,Grevillea humifusa,pd,yes
WA,Proteaceae,Grevillea incrassata,pd,no
WA,Proteaceae,Grevillea incurva,pd,no
WA,Proteaceae,Grevillea insignis,pd,no
WA,Proteaceae,Grevillea integrifolia,pd,no
WA,Proteaceae,Grevillea intricata,pd,no
WA,Proteaceae,Grevillea juncifolia,pd,no
WA,Proteaceae,Grevillea kenneallyi,pd,no
WA,Proteaceae,Grevillea leptobotrys,pd,no
WA,Proteaceae,Grevillea leptopoda,pd,no
WA,Proteaceae,Grevillea leucopteris,pd,no
WA,Proteaceae,Grevillea levis,pd,no
WA,Proteaceae,Grevillea lissopleura,pd,no
WA,Proteaceae,Grevillea maccutcheonii,pd,yes
WA,Proteaceae,Grevillea makinsonii,pd,no
WA,Proteaceae,Grevillea manglesii,pd,no
WA,Proteaceae,Grevillea manglesioides,pd,no
WA,Proteaceae,Grevillea minutiflora,pd,no
WA,Proteaceae,Grevillea monticola,pd,no
WA,Proteaceae,Grevillea muelleri,pd,no
WA,Proteaceae,Grevillea murex,pd,yes
WA,Proteaceae,Grevillea myosodes,pd,no
WA,Proteaceae,Grevillea nana,pd,no
WA,Proteaceae,Grevillea nematophylla,pd,no
WA,Proteaceae,Grevillea newbeyi,pd,no
WA,Proteaceae,Grevillea nudiflora,pd,no
WA,Proteaceae,Grevillea obliquistigma,pd,no
WA,Proteaceae,Grevillea obtusifolia,pd,no
WA,Proteaceae,Grevillea occidentalis,pd,no
WA,Proteaceae,Grevillea oligomera,pd,no
WA,Proteaceae,Grevillea olivacea,pd,no
WA,Proteaceae,Grevillea oncogyne,pd,no
WA,Proteaceae,Grevillea paniculata,pd,no
WA,Proteaceae,Grevillea papillosa,pd,no
WA,Proteaceae,Grevillea paradoxa,pd,no
WA,Proteaceae,Grevillea patentiloba,pd,no
WA,Proteaceae,Grevillea petrophiloides,pd,no
WA,Proteaceae,Grevillea phanerophlebia,pd,no
WA,Proteaceae,Grevillea pilulifera,pd,no
WA,Proteaceae,Grevillea pimeleoides,pd,no
WA,Proteaceae,Grevillea pinaster,pd,no
WA,Proteaceae,Grevillea pinifolia,pd,no
WA,Proteaceae,Grevillea pityophylla,pd,no
WA,Proteaceae,Grevillea polybotrya,pd,no
WA,Proteaceae,Grevillea preissii,pd,no
WA,Proteaceae,Grevillea prominens,pd,no
WA,Proteaceae,Grevillea pterosperma,pd,no
WA,Proteaceae,Grevillea pulchella,pd,no
WA,Proteaceae,Grevillea pythara,pd,yes
WA,Proteaceae,Grevillea quercifolia,pd,no
WA,Proteaceae,Grevillea rara,pd,yes
WA,Proteaceae,Grevillea refracta,pd,no
WA,Proteaceae,Grevillea rigida,pd,no
WA,Proteaceae,Grevillea ripicola,pd,no
WA,Proteaceae,Grevillea robusta,pd,no
WA,Proteaceae,Grevillea rosieri,pd,no
WA,Proteaceae,Grevillea rosmarinifolia,pd,no
WA,Proteaceae,Grevillea roycei,pd,no
WA,Proteaceae,Grevillea rudis,pd,no
WA,Proteaceae,Grevillea saccata,pd,no
WA,Proteaceae,Grevillea sarissa,pd,no
WA,Proteaceae,Grevillea scabra,pd,no
WA,Proteaceae,Grevillea scabrida,pd,no
WA,Proteaceae,Grevillea scapigera,pd,yes
WA,Proteaceae,Grevillea shuttleworthiana,pd,no
WA,Proteaceae,Grevillea spinosissima,pd,no
WA,Proteaceae,Grevillea squiresiae,pd,no
WA,Proteaceae,Grevillea striata,pd,no
WA,Proteaceae,Grevillea subtiliflora,pd,no
WA,Proteaceae,Grevillea synapheae,pd,no
WA,Proteaceae,Grevillea tenuiflora,pd,no
WA,Proteaceae,Grevillea tenuiloba,pd,no
WA,Proteaceae,Grevillea teretifolia,pd,no
WA,Proteaceae,Grevillea tetragonoloba,pd,no
WA,Proteaceae,Grevillea tetrapleura,pd,no
WA,Proteaceae,Grevillea thelemanniana,pd,yes
WA,Proteaceae,Grevillea thyrsoides,pd,no
WA,Proteaceae,Grevillea trifida,pd,no
WA,Proteaceae,Grevillea triloba,pd,no
WA,Proteaceae,Grevillea umbellulata,pd,no
WA,Proteaceae,Grevillea uncinulata,pd,no
WA,Proteaceae,Grevillea uniformis,pd,no
WA,Proteaceae,Grevillea vestita,pd,no
WA,Proteaceae,Grevillea wilsonii,pd,no
WA,Proteaceae,Grevillea xiphoidea,pd,no
WA,Proteaceae,Grevillea yorkrakinensis,pd,no
SA,Proteaceae,Grevillea aspera,pd,no
SA,Proteaceae,Grevillea dilatata,pd,no
SA,Proteaceae,Grevillea halmaturina,pd,no
SA,Proteaceae,Grevillea ilicifolia,pd,no
SA,Proteaceae,Grevillea pauciflora,pd,no
TAS,Proteaceae,Grevillea australis,pd,yes
TAS,Proteaceae,Grevillea lavandulacea,pd,no
NSW,Proteaceae,Grevillea laurifolia,pd,no
NSW,Proteaceae,Grevillea linearifolia,pd,no
NSW,Proteaceae,Grevillea longifolia,pd,no
NSW,Proteaceae,Grevillea mucronulata,pd,no
NSW,Proteaceae,Grevillea oldei,pd,no
NSW,Proteaceae,Grevillea oleoides,pd,no
NSW,Proteaceae,Grevillea phylicoides,pd,no
NSW,Proteaceae,Grevillea speciosa,pd,no
NSW,Proteaceae,Grevillea triternata,pd,no
NSW,Proteaceae,Grevillea arenariasubsparenaria,pd,no
NSW,Proteaceae,Grevillea aspleniifolia,pd,no
NSW,Proteaceae,Grevillea bauerisubspbaueri,pd,no
NSW,Proteaceae,Grevillea buxifoliasubspbuxifolia,pd,no
NSW,Proteaceae,Grevillea caleyi,pd,yes
NSW,Proteaceae,Grevillea capitellata,pd,no
NSW,Proteaceae,Grevillea diffusasubspdiffusa,pd,no
NSW,Proteaceae,Grevillea humilissubsphumilis,pd,no
NSW,Proteaceae,Grevillea juniperinasubspjuniperina,pd,yes
NSW,Proteaceae,Grevillea kedumbensis,pd,no
NSW,Proteaceae,Grevillea montana,pd,no
NSW,Proteaceae,Grevillea parviflorasubspparviflora,pd,yes
NSW,Proteaceae,Grevillea patulifolia,pd,no
NSW,Proteaceae,Grevillea ramosissimasubspramosissima,pd,no
NSW,Proteaceae,Grevillea raybrownii,pd,no
NSW,Proteaceae,Grevillea sericeasubspsericea,pd,no
NSW,Proteaceae,Grevillea shiressii,pd,yes
NSW,Proteaceae,Grevillea sphacelata,pd,no
WA,Malvaceae,Guichenotia alba,py,no
WA,Malvaceae,Guichenotia angustifolia,py,no
WA,Malvaceae,Guichenotia asteriskos,py,no
WA,Malvaceae,Guichenotia astropletha,py,no
WA,Malvaceae,Guichenotia basivirida,py,no
WA,Malvaceae,Guichenotia glandulosa,py,no
WA,Malvaceae,Guichenotia impudica,py,no
WA,Malvaceae,Guichenotia ledifolia,py,no
WA,Malvaceae,Guichenotia macrantha,py,no
WA,Malvaceae,Guichenotia micrantha,py,no
WA,Malvaceae,Guichenotia quasicalva,py,no
WA,Malvaceae,Guichenotia sarotes,py,no
WA,Malvaceae,Guichenotia seorsiflora,py,yes
WA,Malvaceae,Guichenotia tuberculata,py,no
TAS,Malvaceae,Gynatrix pulchella,py,no
WA,Gyrostemonaceae,Gyrostemon brownii,pd,no
WA,Gyrostemonaceae,Gyrostemon racemiger,pd,no
WA,Gyrostemonaceae,Gyrostemon ramulosus,pd,no
WA,Gyrostemonaceae,Gyrostemon reticulatus,pd,yes
WA,Gyrostemonaceae,Gyrostemon sheathii,pd,no
WA,Gyrostemonaceae,Gyrostemon subnudus,pd,no
SA,Gyrostemonaceae,Gyrostemon australasicus,pd,no
SA,Gyrostemonaceae,Gyrostemon thesioides,pd,no
WA,Proteaceae,Hakea aculeata,nd,yes
WA,Proteaceae,Hakea ambigua,nd,no
WA,Proteaceae,Hakea amplexicaulis,nd,no
WA,Proteaceae,Hakea anadenia,nd,no
WA,Proteaceae,Hakea arborescens,nd,no
WA,Proteaceae,Hakea auriculata,nd,no
WA,Proteaceae,Hakea baxteri,nd,no
WA,Proteaceae,Hakea brachyptera,nd,no
WA,Proteaceae,Hakea brownii,nd,no
WA,Proteaceae,Hakea bucculenta,nd,no
WA,Proteaceae,Hakea candolleana,nd,no
WA,Proteaceae,Hakea ceratophylla,nd,no
WA,Proteaceae,Hakea chromatropa,nd,no
WA,Proteaceae,Hakea cinerea,nd,no
WA,Proteaceae,Hakea circumalata,nd,no
WA,Proteaceae,Hakea clavata,nd,no
WA,Proteaceae,Hakea commutata,nd,no
WA,Proteaceae,Hakea conchifolia,nd,no
WA,Proteaceae,Hakea corymbosa,nd,no
WA,Proteaceae,Hakea costata,nd,no
WA,Proteaceae,Hakea cristata,nd,no
WA,Proteaceae,Hakea cucullata,nd,no
WA,Proteaceae,Hakea cyclocarpa,nd,no
WA,Proteaceae,Hakea cygna,nd,no
WA,Proteaceae,Hakea denticulata,nd,no
WA,Proteaceae,Hakea drupacea,nd,no
WA,Proteaceae,Hakea elliptica,nd,no
WA,Proteaceae,Hakea eneabba,nd,no
WA,Proteaceae,Hakea erecta,nd,no
WA,Proteaceae,Hakea erinacea,nd,no
WA,Proteaceae,Hakea falcata,nd,no
WA,Proteaceae,Hakea ferruginea,nd,no
WA,Proteaceae,Hakea flabellifolia,nd,no
WA,Proteaceae,Hakea florida,nd,no
WA,Proteaceae,Hakea francisiana,nd,no
WA,Proteaceae,Hakea gilbertii,nd,no
WA,Proteaceae,Hakea hastata,nd,no
WA,Proteaceae,Hakea hookeriana,nd,no
WA,Proteaceae,Hakea ilicifolia,nd,no
WA,Proteaceae,Hakea incrassata,nd,no
WA,Proteaceae,Hakea invaginata,nd,no
WA,Proteaceae,Hakea kippistiana,nd,no
WA,Proteaceae,Hakea lasiantha,nd,no
WA,Proteaceae,Hakea lasianthoides,nd,no
WA,Proteaceae,Hakea lasiocarpha,nd,no
WA,Proteaceae,Hakea laurina,nd,no
WA,Proteaceae,Hakea lehmanniana,nd,no
WA,Proteaceae,Hakea leucoptera,nd,no
WA,Proteaceae,Hakea linearis,nd,no
WA,Proteaceae,Hakea lissocarpha,nd,no
WA,Proteaceae,Hakea longiflora,nd,no
WA,Proteaceae,Hakea loranthifolia,nd,no
WA,Proteaceae,Hakea lorea,nd,no
WA,Proteaceae,Hakea marginata,nd,no
WA,Proteaceae,Hakea megalosperma,nd,yes
WA,Proteaceae,Hakea meisneriana,nd,no
WA,Proteaceae,Hakea minyma,nd,no
WA,Proteaceae,Hakea multilineata,nd,no
WA,Proteaceae,Hakea myrtoides,nd,no
WA,Proteaceae,Hakea neurophylla,nd,no
WA,Proteaceae,Hakea newbeyana,nd,no
WA,Proteaceae,Hakea nitida,nd,no
WA,Proteaceae,Hakea obliqua,nd,no
WA,Proteaceae,Hakea obtusa,nd,no
WA,Proteaceae,Hakea oldfieldii,nd,no
WA,Proteaceae,Hakea oleifolia,nd,no
WA,Proteaceae,Hakea oligoneura,nd,no
WA,Proteaceae,Hakea orthorrhyncha,nd,no
WA,Proteaceae,Hakea pandanicarpa,nd,no
WA,Proteaceae,Hakea pendens,nd,no
WA,Proteaceae,Hakea petiolaris,nd,no
WA,Proteaceae,Hakea platysperma,nd,no
WA,Proteaceae,Hakea polyanthema,nd,no
WA,Proteaceae,Hakea preissii,nd,no
WA,Proteaceae,Hakea pritzelii,nd,no
WA,Proteaceae,Hakea prostrata,nd,no
WA,Proteaceae,Hakea psilorrhyncha,nd,no
WA,Proteaceae,Hakea pycnoneura,nd,no
WA,Proteaceae,Hakea recurva,nd,no
WA,Proteaceae,Hakea rigida,nd,no
WA,Proteaceae,Hakea ruscifolia,nd,no
WA,Proteaceae,Hakea scoparia,nd,no
WA,Proteaceae,Hakea smilacifolia,nd,no
WA,Proteaceae,Hakea spathulata,nd,no
WA,Proteaceae,Hakea stenocarpa,nd,no
WA,Proteaceae,Hakea strumosa,nd,no
WA,Proteaceae,Hakea subsulcata,nd,no
WA,Proteaceae,Hakea sulcata,nd,no
WA,Proteaceae,Hakea trifurcata,nd,no
WA,Proteaceae,Hakea tuberculata,nd,no
WA,Proteaceae,Hakea undulata,nd,no
WA,Proteaceae,Hakea varia,nd,no
WA,Proteaceae,Hakea victoria,nd,no
SA,Proteaceae,Hakea cycloptera,nd,no
SA,Proteaceae,Hakea mitchellii,nd,no
SA,Proteaceae,Hakea rostrata,nd,no
SA,Proteaceae,Hakea rugosa,nd,no
SA,Proteaceae,Hakea vittata,nd,no
TAS,Proteaceae,Hakea decurrens,nd,no
TAS,Proteaceae,Hakea epiglottis,nd,no
TAS,Proteaceae,Hakea lissosperma,nd,no
TAS,Proteaceae,Hakea megadenia,nd,no
TAS,Proteaceae,Hakea microcarpa,nd,no
TAS,Proteaceae,Hakea nodosa,nd,no
NSW,Proteaceae,Hakea dactyloides,nd,no
NSW,Proteaceae,Hakea gibbosa,nd,no
NSW,Proteaceae,Hakea sericea,nd,no
NSW,Proteaceae,Hakea bakeriana,nd,no
NSW,Proteaceae,Hakea constablei,nd,no
NSW,Proteaceae,Hakea laevipes,nd,no
NSW,Proteaceae,Hakea propinqua,nd,no
NSW,Proteaceae,Hakea salicifoliasubspsalicifolia,nd,no
NSW,Proteaceae,Hakea teretifoliasubspteretifolia,nd,no
WA,Boraginaceae,Halgania anagalloides,mpd,no
WA,Boraginaceae,Halgania andromedifolia,mpd,no
WA,Boraginaceae,Halgania argyrophylla,mpd,no
WA,Boraginaceae,Halgania brachyrhyncha,mpd,no
WA,Boraginaceae,Halgania corymbosa,mpd,no
WA,Boraginaceae,Halgania gustafsenii,mpd,no
WA,Boraginaceae,Halgania integerrima,mpd,no
WA,Boraginaceae,Halgania lavandulacea,mpd,no
WA,Boraginaceae,Halgania littoralis,mpd,no
WA,Boraginaceae,Halgania sericiflora,mpd,no
SA,Boraginaceae,Halgania cyanea,pd,no
WA,Haloragaceae,Haloragodendron glandulosum,pd,no
WA,Haloragaceae,Haloragodendron racemosum,pd,no
NSW,Haloragaceae,Haloragodendron lucasii,pd,yes
WA,Malvaceae,Hannafordia bissillii,py,no
WA,Malvaceae,Hannafordia quadrivalvis,py,no
WA,Fabaceae,Hardenbergia comptoniana,py,no
SA,Fabaceae,Hardenbergia violacea,py,no
WA,Lamiaceae,Hemiandra coccinea,pd,no
WA,Lamiaceae,Hemiandra gardneri,pd,yes
WA,Lamiaceae,Hemiandra glabra,pd,no
WA,Lamiaceae,Hemiandra incana,pd,no
WA,Lamiaceae,Hemiandra leiantha,pd,no
WA,Lamiaceae,Hemiandra linearis,pd,no
WA,Lamiaceae,Hemiandra pungens,pd,no
WA,Lamiaceae,Hemiandra rubriflora,pd,no
WA,Lamiaceae,Hemiandra rutilans,pd,yes
WA,Lamiaceae,Hemigenia appressa,pd,no
WA,Lamiaceae,Hemigenia argentea,pd,no
WA,Lamiaceae,Hemigenia barbata,pd,no
WA,Lamiaceae,Hemigenia benthamii,pd,no
WA,Lamiaceae,Hemigenia botryphylla,pd,no
WA,Lamiaceae,Hemigenia brachyphylla,pd,no
WA,Lamiaceae,Hemigenia bracteosa,pd,no
WA,Lamiaceae,Hemigenia canescens,pd,no
WA,Lamiaceae,Hemigenia ciliata,pd,no
WA,Lamiaceae,Hemigenia coccinea,pd,no
WA,Lamiaceae,Hemigenia conferta,pd,no
WA,Lamiaceae,Hemigenia curvifolia,pd,no
WA,Lamiaceae,Hemigenia diadela,pd,no
WA,Lamiaceae,Hemigenia dielsii,pd,no
WA,Lamiaceae,Hemigenia diplanthera,pd,no
WA,Lamiaceae,Hemigenia divaricata,pd,no
WA,Lamiaceae,Hemigenia drummondii,pd,no
WA,Lamiaceae,Hemigenia dulca,pd,no
WA,Lamiaceae,Hemigenia exilis,pd,no
WA,Lamiaceae,Hemigenia humilis,pd,no
WA,Lamiaceae,Hemigenia incana,pd,no
WA,Lamiaceae,Hemigenia loganiacea,pd,no
WA,Lamiaceae,Hemigenia macphersonii,pd,no
WA,Lamiaceae,Hemigenia microphylla,pd,no
WA,Lamiaceae,Hemigenia obovata,pd,no
WA,Lamiaceae,Hemigenia obtusa,pd,no
WA,Lamiaceae,Hemigenia parviflora,pd,no
WA,Lamiaceae,Hemigenia pedunculata,pd,no
WA,Lamiaceae,Hemigenia pimelifolia,pd,no
WA,Lamiaceae,Hemigenia platyphylla,pd,no
WA,Lamiaceae,Hemigenia podalyrina,pd,no
WA,Lamiaceae,Hemigenia pritzelii,pd,no
WA,Lamiaceae,Hemigenia ramosissima,pd,yes
WA,Lamiaceae,Hemigenia rigida,pd,no
WA,Lamiaceae,Hemigenia saligna,pd,no
WA,Lamiaceae,Hemigenia scabra,pd,no
