flora,taxon_name,simplified_phrase,fire,description,fire_intensity,fire_severity,fire_season,fire_response,fire_response_source,post_fire_recruitment,post_fire_recruitment_source,site,habitat_conditions,bud_bank_location,bud_bank_location_source,canopy_seedbank,changes_fire_regime,clonal_spread_mechanism,dispersal_syndrome,dispersal_syndrome_source,dispersers,dispersers_source,fire_and_establishing,fire_ephemeral,fire_exposure_level,fire_response_juvenile,fire_response_juvenile_source,fire_response_on_maturity,fire_tolerance,life_history,life_history_ephemeral,post_fire_flowering,post_fire_flowering_source,reproductive_maturity,reproductive_maturity_secondary_after_fire,seed_longevity_categorical,seed_release,seed_storage_location,seed_storage_location_source,serotiny,soil_seedbank,soil_seedbank_source,storage_organ,threats,time_from_fire_to_fruit,original_text
Florabase_short,Prasophyllum gracillimum,common/found after fire,burnt winter-wet swamps.,"tuberous, perennial, herb, 0.2-0.6 m high. fl. brown & green & white & pink, oct to dec. burnt winter-wet swamps. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuberous, perennial, herb, 0.2-0.6 m high. Fl. brown & green & white & pink, Oct to Dec. Burnt winter-wet swamps."
Florabase_long,Psoralea pinnata,killed by fire; regenerates from seed after fire; soil seedbank,fire response. fire generally kills mature plants and stimulates germination of soil-stored seed.,"general biology. growth form. shrub/small tree. reproduction. seed. dispersal. birds, mammals, water, machinery, ants, soil movement, garden refuse. time to first flowering. 1-3 years. vegetative regeneration strategy. resprouts from base. seedbank persistence. soil, long (8 years). fire response. fire generally kills mature plants and stimulates germination of soil-stored seed. notes. any disturbance triggers mass germination of soil-stored seed. additional information. origin. southern africa. history of use/introduction. garden escape. suggested method of management and control. hand pull or dig out seedlings or young plants (1- 2 years old). for mature plants cut and paint with 50% glyphosate. spray foliage of any respouting material with 1% glyphosate. monitor site for germinating seedlings for at least 8 years. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ;",NA,NA,NA,fire_killed,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,soil,direct_from_flora,NA,soil_seedbank_present,direct_from_flora,NA,NA,NA,"General Biology. Growth form. Shrub/Small tree. Reproduction. Seed. Dispersal. Birds, mammals, water, machinery, ants, soil movement, garden refuse. Time to first flowering. 1-3 years. Vegetative regeneration strategy. Resprouts from base. Seedbank persistence. Soil, long (8 years). Fire response. Fire generally kills mature plants and stimulates germination of soil-stored seed. Notes. Any disturbance triggers mass germination of soil-stored seed. Additional information. Origin. Southern Africa. History of use/introduction. Garden escape. Suggested method of management and control. Hand pull or dig out seedlings or young plants (1- 2 years old). For mature plants cut and paint with 50% glyphosate. Spray foliage of any respouting material with 1% glyphosate. Monitor site for germinating seedlings for at least 8 years. Read the manufacturers' labels and material safety data sheets before using herbicides. For further information consult the Australian Pesticides and Veterinary Medicines Authority to determine the status of permits for your situation or state."
Florabase_short,Pterostylis sp. broad petals (S.D. Hopper 4429),common/found after fire,burnt drainage line.,"tuberous, perennial, herb. fl. jul. loam. burnt drainage line. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuberous, perennial, herb. Fl. Jul. Loam. Burnt drainage line."
Florabase_long,Retama raetam,killed by hot fires; regenerates from seed,"fire response. plants may be killed by very hot fire, however are likely to survive and resprout following less severe fires. fire can also break seed dormancy, resulting in mass germination of seedlings.","general biology. growth form. shrub. reproduction. seed. dispersal. soil, water, garden waste, rabbits, inappropriate plantings, possibly also dispersed by ants. time to first flowering. 2 years. toxicity. leaves, flowers and fruit toxic. has been known to cause respiratory failure. vegetative regeneration strategy. resprouts. seedbank persistence. soil, long, 5+ years. sets prolific, hard coated seed with medium to long term persistence up to 20 years. fire response. plants may be killed by very hot fire, however are likely to survive and resprout following less severe fires. fire can also break seed dormancy, resulting in mass germination of seedlings. notes. thought to be one of the most drought tolerant of the brooms. juvenile plants have a deep tap root making hand removal difficult. prefers calcareous soils in coastal and inland areas. additional information. origin. north africa/mediterranean, including algeria, egypt, libya, morocco, tunisia, israel, jordan, lebanon. history of use/introduction. originally introduced into south australia as an ornamental. later used in roadside plantings and for dune stabilisation. similar exotic species. retama monosperma, spartum junceum (spanish broom). suggested method of management and control. hand pull seedlings. for juvenile and mature plants, cut and paint with 50% glyphosate or basal bark with tricoplyr + diesel at 1.25 l/60 monitor site for recruitment from seedbank. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ;",NA,high,NA,fire_killed,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Shrub. Reproduction. Seed. Dispersal. Soil, water, garden waste, rabbits, inappropriate plantings, possibly also dispersed by ants. Time to first flowering. 2 years. Toxicity. Leaves, flowers and fruit toxic. Has been known to cause respiratory failure. Vegetative regeneration strategy. Resprouts. Seedbank persistence. Soil, long, 5+ years. Sets prolific, hard coated seed with medium to long term persistence up to 20 years. Fire response. Plants may be killed by very hot fire, however are likely to survive and resprout following less severe fires. Fire can also break seed dormancy, resulting in mass germination of seedlings. Notes. Thought to be one of the most drought tolerant of the brooms. Juvenile plants have a deep tap root making hand removal difficult. Prefers calcareous soils in coastal and inland areas. Additional information. Origin. North Africa/Mediterranean, including Algeria, Egypt, Libya, Morocco, Tunisia, Israel, Jordan, Lebanon. History of use/introduction. Originally introduced into South Australia as an ornamental. Later used in roadside plantings and for dune stabilisation. Similar exotic species. Retama monosperma, Spartum junceum (Spanish Broom). Suggested method of management and control. Hand pull seedlings. For juvenile and mature plants, cut and paint with 50% glyphosate or basal bark with tricoplyr + diesel at 1.25 L/60 L. Monitor site for recruitment from seedbank. Read the manufacturers' labels and material safety data sheets before using herbicides. For further information consult the Australian Pesticides and Veterinary Medicines Authority to determine the status of permits for your situation or state."
Florabase_long,Retama raetam,resprouts after cooler fires,"fire response. plants may be killed by very hot fire, however are likely to survive and resprout following less severe fires. fire can also break seed dormancy, resulting in mass germination of seedlings.","general biology. growth form. shrub. reproduction. seed. dispersal. soil, water, garden waste, rabbits, inappropriate plantings, possibly also dispersed by ants. time to first flowering. 2 years. toxicity. leaves, flowers and fruit toxic. has been known to cause respiratory failure. vegetative regeneration strategy. resprouts. seedbank persistence. soil, long, 5+ years. sets prolific, hard coated seed with medium to long term persistence up to 20 years. fire response. plants may be killed by very hot fire, however are likely to survive and resprout following less severe fires. fire can also break seed dormancy, resulting in mass germination of seedlings. notes. thought to be one of the most drought tolerant of the brooms. juvenile plants have a deep tap root making hand removal difficult. prefers calcareous soils in coastal and inland areas. additional information. origin. north africa/mediterranean, including algeria, egypt, libya, morocco, tunisia, israel, jordan, lebanon. history of use/introduction. originally introduced into south australia as an ornamental. later used in roadside plantings and for dune stabilisation. similar exotic species. retama monosperma, spartum junceum (spanish broom). suggested method of management and control. hand pull seedlings. for juvenile and mature plants, cut and paint with 50% glyphosate or basal bark with tricoplyr + diesel at 1.25 l/60 monitor site for recruitment from seedbank. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ;",NA,low_to_moderate,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Shrub. Reproduction. Seed. Dispersal. Soil, water, garden waste, rabbits, inappropriate plantings, possibly also dispersed by ants. Time to first flowering. 2 years. Toxicity. Leaves, flowers and fruit toxic. Has been known to cause respiratory failure. Vegetative regeneration strategy. Resprouts. Seedbank persistence. Soil, long, 5+ years. Sets prolific, hard coated seed with medium to long term persistence up to 20 years. Fire response. Plants may be killed by very hot fire, however are likely to survive and resprout following less severe fires. Fire can also break seed dormancy, resulting in mass germination of seedlings. Notes. Thought to be one of the most drought tolerant of the brooms. Juvenile plants have a deep tap root making hand removal difficult. Prefers calcareous soils in coastal and inland areas. Additional information. Origin. North Africa/Mediterranean, including Algeria, Egypt, Libya, Morocco, Tunisia, Israel, Jordan, Lebanon. History of use/introduction. Originally introduced into South Australia as an ornamental. Later used in roadside plantings and for dune stabilisation. Similar exotic species. Retama monosperma, Spartum junceum (Spanish Broom). Suggested method of management and control. Hand pull seedlings. For juvenile and mature plants, cut and paint with 50% glyphosate or basal bark with tricoplyr + diesel at 1.25 L/60 L. Monitor site for recruitment from seedbank. Read the manufacturers' labels and material safety data sheets before using herbicides. For further information consult the Australian Pesticides and Veterinary Medicines Authority to determine the status of permits for your situation or state."
Florabase_long,Rhamnus alaternus,resprouts after fire,fire response. resprouts following fire.,"general biology. growth form. shrub/small tree. reproduction. seed. dispersal. birds, possums, other mammals. time to first flowering. 2 years. vegetative regeneration strategy. resprouts from base, can produce root suckers. seedbank persistence. soil, long, 5+ years. fire response. resprouts following fire. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Shrub/Small tree. Reproduction. Seed. Dispersal. Birds, possums, other mammals. Time to first flowering. 2 years. Vegetative regeneration strategy. Resprouts from base, can produce root suckers. Seedbank persistence. Soil, long, 5+ years. Fire response. Resprouts following fire."
Florabase_long,Ricinus communis,fire stimulates germination of soil seedbank,fire response. fire triggers germination of the soil seed bank.,"general biology. growth form. shrub/small tree. reproduction. seed. dispersal. water, ants, explosive action, garden refuse. time to first flowering. <1 year. toxicity. seeds are poisonous to humans and livestock. vegetative regeneration strategy. resprouts. woody structure. soft. seedbank persistence. soil, medium-long, 1-10 years. fire response. fire triggers germination of the soil seed bank. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,soil,direct_from_flora,NA,soil_seedbank_present,direct_from_flora,NA,NA,NA,"General Biology. Growth form. Shrub/Small tree. Reproduction. Seed. Dispersal. Water, ants, explosive action, garden refuse. Time to first flowering. <1 year. Toxicity. Seeds are poisonous to humans and livestock. Vegetative regeneration strategy. Resprouts. Woody structure. Soft. Seedbank persistence. Soil, medium-long, 1-10 years. Fire response. Fire triggers germination of the soil seed bank."
Florabase_long,Robinia pseudoacacia,resprouts after fire,fire response. can resprout vigorously following fire.,"general biology. growth form. tree. reproduction. root suckers. time to first flowering. 6+ years. toxicity. inner bark, root sprouts and wilted leaves are toxic to humans and livestock. vegetative regeneration strategy. resprouts, produces root suckers. woody structure. ring porous. fire response. can resprout vigorously following fire. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Tree. Reproduction. Root suckers. Time to first flowering. 6+ years. Toxicity. Inner bark, root sprouts and wilted leaves are toxic to humans and livestock. Vegetative regeneration strategy. Resprouts, produces root suckers. Woody structure. Ring porous. Fire response. Can resprout vigorously following fire."
Florabase_short,Romulea flava,no fire information,"low rises, plains and slopes, winter-wet sites, edges firebreaks.","cormous, perennial, herb, to 0.45 m high, the var flava is occasionally cultivated as an ornamental but has not become naturalised. fl. yellow, jul to sep. white-grey sand or loam, black sandy clay, granite. low rises, plains and slopes, winter-wet sites, edges firebreaks. ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cormous, perennial, herb, to 0.45 m high, the var. flava is occasionally cultivated as an ornamental but has not become naturalised. Fl. yellow, Jul to Sep. White-grey sand or loam, black sandy clay, granite. Low rises, plains and slopes, winter-wet sites, edges firebreaks."
Florabase_long,Romulea flava,resprouts after fire,fire response. generally survives fire.,"general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. dispersal. water, machinery. time to first flowering. 2 years. seedbank persistence. medium, 1-5 years. fire response. generally survives fire. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Geophyte. Life form. Annually renewed corm. Reproduction. Seed. Dispersal. Water, machinery. Time to first flowering. 2 years. Seedbank persistence. Medium, 1-5 years. Fire response. Generally survives fire."
Florabase_short,Romulea flava var. minor,no fire information,"low rises, plains and slopes, winter-wet sites, edges firebreaks.","cormous, perennial, herb, to 0.45 m high. fl. yellow, aug to sep. white-grey sand or loam, black sandy clay, granite. low rises, plains and slopes, winter-wet sites, edges firebreaks. ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cormous, perennial, herb, to 0.45 m high. Fl. yellow, Aug to Sep. White-grey sand or loam, black sandy clay, granite. Low rises, plains and slopes, winter-wet sites, edges firebreaks."
Florabase_long,Romulea obscura,resprouts after fire,fire response. generally survives fire.,"general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. time to first flowering. 2 years. seedbank persistence. medium, 1-5 years. fire response. generally survives fire. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Geophyte. Life form. Annually renewed corm. Reproduction. Seed. Time to first flowering. 2 years. Seedbank persistence. Medium, 1-5 years. Fire response. Generally survives fire."
Florabase_long,Romulea rosea,resprouts after fire,fire response. generally survives fire.,"general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. time to first flowering. 2 years. seedbank persistence. medium, 1-5 years. fire response. generally survives fire. notes. known to be toxic to some stock. additional information. origin. southern africa. suggested method of management and control. spot spray metsulfuron methyl 0.2 g/15 l + pulse® or 2.5-5 g/ha + pulse® . apply just on flowering at corm exhaustion. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Geophyte. Life form. Annually renewed corm. Reproduction. Seed. Time to first flowering. 2 years. Seedbank persistence. Medium, 1-5 years. Fire response. Generally survives fire. Notes. Known to be toxic to some stock. Additional information. Origin. Southern Africa. Suggested method of management and control. Spot spray metsulfuron methyl 0.2 g/15 L + Pulse® or 2.5-5 g/ha + Pulse® . Apply just on flowering at corm exhaustion. Read the manufacturers' labels and material safety data sheets before using herbicides. For further information consult the Australian Pesticides and Veterinary Medicines Authority to determine the status of permits for your situation or state."
NA,Romulea rosea var. australis,resprouts after fire (inferred from species),NA,NA,NA,NA,NA,resprouts,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Romulea rosea var. communis,resprouts after fire (inferred from species),NA,NA,NA,NA,NA,resprouts,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florabase_long,Rubus anglocandicans,resprouts from crown after fire,"fire response. can regenerate from roots following fire, cool fire will result in rapid regrowth from crown, hot fire will kill crown, but rapid regrowth will occur from root suckers. forms dense, impenetrable thickets that crowd out native plants and increase fire risk.","general biology. growth form. shrub. reproduction. seed, stem layering, suckers. dispersal. birds, mammals, water, foxes. time to first flowering. 2 years. vegetative regeneration strategy. resprouts, produces root suckers, stem layering. seedbank persistence. soil, short, days-1 year. fire response. can regenerate from roots following fire, cool fire will result in rapid regrowth from crown, hot fire will kill crown, but rapid regrowth will occur from root suckers. notes. in 2004/2005 herbarium collections of blackberry were made across the state as part of a nrm project to determine the overall distribution and incidence of weedy blackberry taxa. it identified wa has several weedy rubus species, with no native rubus species. for further information on identification refer to barker and barker (2005) blackberry: an identification tool to introduced & native rubus in australia [cd-rom] or csiro (2005) field guide for the identification of wa blackberry. anglocandicans was previously misidentified as discolor in western australia and as procerus in south-eastern australia. it is the most common, widespread and dominant weedy blackberry in woccurs from perth to albany. forms dense, impenetrable thickets that crowd out native plants and increase fire risk. susceptible to the rust phragmidium violaceum. at one site near perth it co-occurs with laudatus and ulmifoloius, indicating the ability of all three species to colonise the same habitat. additional information. origin. central/eastern europe. history of use/introduction. garden escape. similar exotic species. ulmifolius, laudatus. suggested method of management and control. spray with metsulfuron methyl 1 g/10 l + the wetting agent endose® at 30 ml/10 l, in summer-autumn. will require follow up for a number of years. for small infestations or in sensitive areas hand pull small plants or seedlings. for larger plants cut and paint with 20-50% glyphosate or slash canes. spray regrowth at 50cm with metsulfuron methyl 1 g/10 l + the wetting agent endose® at 30 ml/10 l, in summer-autumn. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ;",low_to_moderate,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,root_crown,direct_from_flora,NA,increases_fire_risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Shrub. Reproduction. Seed, stem layering, suckers. Dispersal. Birds, mammals, water, foxes. Time to first flowering. 2 years. Vegetative regeneration strategy. Resprouts, produces root suckers, stem layering. Seedbank persistence. Soil, short, days-1 year. Fire response. Can regenerate from roots following fire, cool fire will result in rapid regrowth from crown, hot fire will kill crown, but rapid regrowth will occur from root suckers. Notes. In 2004/2005 herbarium collections of blackberry were made across the state as part of a NRM project to determine the overall distribution and incidence of weedy blackberry taxa. It identified WA has several weedy Rubus species, with no native Rubus species. For further information on identification refer to Barker and Barker (2005) Blackberry: an identification tool to introduced & native Rubus in Australia [CD-ROM] or CSIRO (2005) Field guide for the identification of WA blackberry. R. anglocandicans was previously misidentified as R. discolor in Western Australia and as R. procerus in south-eastern Australia. It is the most common, widespread and dominant weedy blackberry in WA. Occurs from Perth to Albany. Forms dense, impenetrable thickets that crowd out native plants and increase fire risk. Susceptible to the rust Phragmidium violaceum. At one site near Perth it co-occurs with R. laudatus and R. ulmifoloius, indicating the ability of all three species to colonise the same habitat. Additional information. Origin. Central/eastern Europe. History of use/introduction. Garden escape. Similar exotic species. R. ulmifolius, R. laudatus. Suggested method of management and control. Spray with metsulfuron methyl 1 g/10 L + the wetting agent Endose® at 30 ml/10 L, in summer-autumn. Will require follow up for a number of years. For small infestations or in sensitive areas hand pull small plants or seedlings. For larger plants cut and paint with 20-50% glyphosate or slash canes. Spray regrowth at 50cm with metsulfuron methyl 1 g/10 L + the wetting agent Endose® at 30 ml/10 L, in summer-autumn. Read the manufacturers' labels and material safety data sheets before using herbicides. For further information consult the Australian Pesticides and Veterinary Medicines Authority to determine the status of permits for your situation or state."
Florabase_long,Rubus anglocandicans,resprouts from root suckers after fire,"fire response. can regenerate from roots following fire, cool fire will result in rapid regrowth from crown, hot fire will kill crown, but rapid regrowth will occur from root suckers. forms dense, impenetrable thickets that crowd out native plants and increase fire risk.","general biology. growth form. shrub. reproduction. seed, stem layering, suckers. dispersal. birds, mammals, water, foxes. time to first flowering. 2 years. vegetative regeneration strategy. resprouts, produces root suckers, stem layering. seedbank persistence. soil, short, days-1 year. fire response. can regenerate from roots following fire, cool fire will result in rapid regrowth from crown, hot fire will kill crown, but rapid regrowth will occur from root suckers. notes. in 2004/2005 herbarium collections of blackberry were made across the state as part of a nrm project to determine the overall distribution and incidence of weedy blackberry taxa. it identified wa has several weedy rubus species, with no native rubus species. for further information on identification refer to barker and barker (2005) blackberry: an identification tool to introduced & native rubus in australia [cd-rom] or csiro (2005) field guide for the identification of wa blackberry. anglocandicans was previously misidentified as discolor in western australia and as procerus in south-eastern australia. it is the most common, widespread and dominant weedy blackberry in woccurs from perth to albany. forms dense, impenetrable thickets that crowd out native plants and increase fire risk. susceptible to the rust phragmidium violaceum. at one site near perth it co-occurs with laudatus and ulmifoloius, indicating the ability of all three species to colonise the same habitat. additional information. origin. central/eastern europe. history of use/introduction. garden escape. similar exotic species. ulmifolius, laudatus. suggested method of management and control. spray with metsulfuron methyl 1 g/10 l + the wetting agent endose® at 30 ml/10 l, in summer-autumn. will require follow up for a number of years. for small infestations or in sensitive areas hand pull small plants or seedlings. for larger plants cut and paint with 20-50% glyphosate or slash canes. spray regrowth at 50cm with metsulfuron methyl 1 g/10 l + the wetting agent endose® at 30 ml/10 l, in summer-autumn. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ;",high,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,bud-bearing_root,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General Biology. Growth form. Shrub. Reproduction. Seed, stem layering, suckers. Dispersal. Birds, mammals, water, foxes. Time to first flowering. 2 years. Vegetative regeneration strategy. Resprouts, produces root suckers, stem layering. Seedbank persistence. Soil, short, days-1 year. Fire response. Can regenerate from roots following fire, cool fire will result in rapid regrowth from crown, hot fire will kill crown, but rapid regrowth will occur from root suckers. Notes. In 2004/2005 herbarium collections of blackberry were made across the state as part of a NRM project to determine the overall distribution and incidence of weedy blackberry taxa. It identified WA has several weedy Rubus species, with no native Rubus species. For further information on identification refer to Barker and Barker (2005) Blackberry: an identification tool to introduced & native Rubus in Australia [CD-ROM] or CSIRO (2005) Field guide for the identification of WA blackberry. R. anglocandicans was previously misidentified as R. discolor in Western Australia and as R. procerus in south-eastern Australia. It is the most common, widespread and dominant weedy blackberry in WA. Occurs from Perth to Albany. Forms dense, impenetrable thickets that crowd out native plants and increase fire risk. Susceptible to the rust Phragmidium violaceum. At one site near Perth it co-occurs with R. laudatus and R. ulmifoloius, indicating the ability of all three species to colonise the same habitat. Additional information. Origin. Central/eastern Europe. History of use/introduction. Garden escape. Similar exotic species. R. ulmifolius, R. laudatus. Suggested method of management and control. Spray with metsulfuron methyl 1 g/10 L + the wetting agent Endose® at 30 ml/10 L, in summer-autumn. Will require follow up for a number of years. For small infestations or in sensitive areas hand pull small plants or seedlings. For larger plants cut and paint with 20-50% glyphosate or slash canes. Spray regrowth at 50cm with metsulfuron methyl 1 g/10 L + the wetting agent Endose® at 30 ml/10 L, in summer-autumn. Read the manufacturers' labels and material safety data sheets before using herbicides. For further information consult the Australian Pesticides and Veterinary Medicines Authority to determine the status of permits for your situation or state."
