Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality ,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA
4,1,0,Epilobium billardierianum ssp cinereum,ONAGRACEAE,1,,1,1,,,,,,,,3,3,0.3,2,a,2,2,0,0.05,1,1,33.62
4,1,0,Epilobium billardierianum ssp intermedium,ONAGRACEAE,1,,1,1,,,,,,,,3,3,0.3,2,a,2,2,0,0.05,1,1,33.62
4,1,0,Epilobium hirtigerum,ONAGRACEAE,1,1,1,,1,,,,,,,3,3,1.4,2,a,2,2,0,,1,1,
,0,,Epilobium pallidiflorum,ONAGRACEAE  ,,,,,,,,,,1,,4,4,0.7,2,a,2,2,0,,1,1,
2,1,0,Ophioglossum lusitanicum,OPHIOGLOSSACEAE,1,,1,1,,,,,,,,1,4,0.15,3,d,2,2,0,0.0001,0,1,
3,1,0,Acianthus caudatus,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,2,3,
3,1,0,Acianthus pusillus,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,2,3,
,1,,Caladenia behrii,ORCHIDACEAE,,,,,,,,,,,,1,4,0.15,3,b,2,6,0,0.0001,1,3,
,0,,Caladenia bicalliata,ORCHIDACEAE,,,,,,,,,,,,1,4,0.06,1,,2,6,0,0.0001,3,3,
,1,,Caladenia brumalis,ORCHIDACEAE,,,,,,,,,,,,1,4,0.15,3,b,2,6,0,0.0001,1,3,
,1,,Caladenia cardiochila ,ORCHIDACEAE,1,1,,1,,1,,,,,,1,4,0.11,3,b,2,6,0,0.0001,2,3,
3,1,0,Caladenia carnea,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,2,3,
,1,,Caladenia deformis,ORCHIDACEAE,1,,1,1,,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,,3,
3,1,0,Caladenia dilatata,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.12,1,,2,6,0,0.0001,2,3,
,1,,Caladenia gladiolata,ORCHIDACEAE,,,,,1,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,2,3,
3,1,0,Caladenia latifolia,ORCHIDACEAE,,1,,,,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,1,3,
,1,,Caladenia leptochila,ORCHIDACEAE,,,,,,,,,,,,1,4,0.45,3,b,2,6,0,0.0001,,3,
,1,,Caladenia minor,ORCHIDACEAE,,,,,,,,,,,,1,4,0.25,3,b,2,6,0,0.0001,,3,
3,1,0,Caladenia patersonii,ORCHIDACEAE,,,,,,,,,,,,1,4,0.16,3,b,2,6,0,0.0001,1,3,
,1,,Caladenia prolata,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.25,3,b,2,6,0,0.0001,3,3,
3,1,0,Caladenia reticulata,ORCHIDACEAE,,1,,,,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,2,3,
,0,,Caladenia rigida,ORCHIDACEAE,1,,,,1,,,,,,,1,4,0.2,1,,2,6,0,0.0001,1,3,
3,1,0,Caladenia tentaculata,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.15,3,b,2,6,0,0.0001,2,3,
,1,,Caladenia tutelata,ORCHIDACEAE,,,,,,,,,,,,1,4,0.08,3,b,2,6,0,0.0001,,3,
3,1,0,Caleana major,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.13,3,b,2,6,0,0.0001,2,3,
,1,,Calochilus campestris,ORCHIDACEAE,,,,,,,,,,,,4,4,0.6,3,b,2,6,0,0.0001,2,3,
3,1,0,Calochilus robertsonii,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.4,1,,2,6,0,0.0001,3,3,
,1,,Corybas despectans,ORCHIDACEAE,,,,,,,,,,,,1,4,0.025,3,b,2,6,0,0.0001,3,3,
3,1,0,Corybas diemenicus,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,1,3,
,1,,Corybas dilatatus,ORCHIDACEAE,1,,,1,,,,,,,,1,4,0.04,3,b,2,6,0,0.0001,1,3,
,1,,Corybas expansus,ORCHIDACEAE,,,,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,1,3,
3,1,0,Corybas incurvus,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.02,3,b,2,6,0,0.0001,1,3,
3,1,0,Corybas unguiculatus,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,1,3,
3,1,0,Cryptostylis subulata,ORCHIDACEAE,1,,1,,,,,,,,,1,4,0.35,3,a,2,6,0,0.0001,2,3,
,1,,Cyanicula deformis,ORCHIDACEAE,1,1,,1,,,,,,,1,1,4,0.2,3,b,2,6,0,0.0001,,3,
3,1,0,Cyrtostylis reniformis,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.04,3,b,2,6,0,0.0001,1,3,
3,1,0,Cyrtostylis robusta,ORCHIDACEAE,,,1,,,,,,,,,1,4,0.05,3,b,2,6,0,0.0001,1,3,
3,1,0,Dipodium punctatum,ORCHIDACEAE,1,,,,,,,,,,,20,4,1,1,,2,6,0,0.0001,2,3,
3,0,0,Dipodium roseum,ORCHIDACEAE,1,1,,,,,,,,,,20,4,0.9,1,,2,6,0,0.0001,2,3,
3,0,0,Diuris behrii,ORCHIDACEAE,1,,1,,,,,,,,,6,4,0.5,3,b,2,6,0,0.0001,2,3,
,1,,Diuris brevifolia,ORCHIDACEAE,1,,,1,,,,,,,,1,4,0.12,3,b,2,6,0,0.0001,,3,
,1,,Diuris lanceolata,ORCHIDACEAE,,,,,1,,,,,,,1,4,0.15,3,b,2,6,0,0.0001,,3,
,1,,Diuris longifolia,ORCHIDACEAE,1,,,1,1,,,,,,,1,4,0.45,3,b,2,6,0,0.0001,,3,
,1,,Diuris maculata,ORCHIDACEAE,1,,1,1,,,,,,,,1,4,0.1,3,b,2,6,0,0.0001,,3,
3,0,0,Diuris palustris,ORCHIDACEAE,,,,,1,,,,,,,1,4,0.13,3,b,2,6,0,0.0001,1,3,
3,1,0,Diuris pardina,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.23,3,b,2,6,0,0.0001,1,3,
3,1,0,Eriochilus cucullatus,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,1,3,
,1,,Genoplesium rufum,ORCHIDACEAE,1,,1,,,,,,,,,20,4,0.15,1,,2,6,0,0.0001,1,3,
3,1,0,Glossodia major,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.1,1,,2,6,0,0.0001,1,3,
3,0,0,Leporella fimbriata,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.05,3,b,2,6,0,0.0001,2,3,
3,0,0,Leptoceras menziesii,ORCHIDACEAE,,,,,,,,,,,,1,4,0.25,1,,2,6,0,0.0001,1,3,
,1,,Lyperanthus nigricans,ORCHIDACEAE,1,,1,1,,,,,,,,1,4,0.1,3,b,2,6,0,0.0001,,3,
3,1,0,Microtis arenaria,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.4,3,b,2,6,0,0.0001,1,3,
,1,,Microtis atrata,ORCHIDACEAE,,,,,,,,,,1,,1,4,0.15,3,b,2,6,0,0.0001,1,3,
,1,,Microtis frutetorum,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.8,3,b,2,6,0,0.0001,1,3,
3,1,0,Microtis parviflora,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.5,3,b,2,6,0,0.0001,1,3,
3,1,0,Microtis rara,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.45,3,b,2,6,0,0.0001,1,3,
3,1,0,Microtis unifolia,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.9,3,b,2,6,0,0.0001,1,3,
,1,,Monadenia bracteata ,ORCHIDACEAE,,1,1,,1,,,,,,,6,4,0.15,1,,2,6,0,0.0001,3,3,
3,1,0,Orthoceras strictum,ORCHIDACEAE,1,,1,,,,,,,,,1,4,0.3,1,,2,6,0,0.0001,3,3,
3,1,0,Prasophyllum australe,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.3,3,b,2,6,0,0.0001,1,3,
,1,,Prasophyllum constrictum,ORCHIDACEAE,,,,,,1,,,,,,1,4,0.15,1,,2,6,0,0.0001,1,3,
3,1,0,Prasophyllum elatum,ORCHIDACEAE,1,,1,,,,,,,,,1,4,1,1,,2,6,0,0.0001,1,3,
,0,,Prasophyllum fitzgeraldii,ORCHIDACEAE,1,,,1,,,,,,,,1,4,0.45,1,,2,6,0,0.0001,1,3,
,1,,Prasophyllum nigricans,ORCHIDACEAE,,,,1,,,,,,,,1,4,0.25,3,b,2,6,0,0.0001,1,3,
,1,,Prasophyllum occidentale,ORCHIDACEAE,1,,,,1,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,1,3,
,1,,Prasophyllum occultans,ORCHIDACEAE,,1,1,,,,,,,,,1,4,0.3,3,b,2,6,0,0.0001,1,3,
3,0,0,Prasophyllum odoratum s.l.,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.7,1,,2,6,0,0.0001,1,3,
,1,,Prasophyllum pallidum,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.3,3,b,2,6,0,0.0001,1,3,
3,1,0,Prasophyllum patens,ORCHIDACEAE,,,,,,1,,,,,,1,4,0.3,1,,2,6,0,0.0001,1,3,
,1,,Prasophyllum pruinosum,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.3,3,b,2,6,0,0.0001,1,3,
,1,,Prasophyllum rotundiflorum,ORCHIDACEAE,,,,,,,,,,,,1,4,0.7,3,b,2,6,0,0.0001,1,3,
3,1,0,Pterostylis alata,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.25,3,b,2,6,0,0.0001,,3,
,1,,Pterostylis arenicola,ORCHIDACEAE,,,,,,,,,,,,1,4,0.15,3,b,2,6,0,0.0001,,3,
,1,,Pterostylis biseta,ORCHIDACEAE,,1,1,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,,3,
3,0,0,Pterostylis cucullata,ORCHIDACEAE,,,,,,,,,,,,1,4,0.1,3,b,2,6,0,0.0001,,3,
3,1,0,Pterostylis curta,ORCHIDACEAE,1,,,,,,,,,1,,1,4,0.1,3,b,2,6,0,0.0001,2,3,
3,1,0,Pterostylis cycnocephala,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,,3,
,1,,Pterostylis excelsa,ORCHIDACEAE,,,1,,,,,,,,,1,4,0.08,3,b,2,6,0,0.0001,,3,
3,1,0,Pterostylis falcata,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.1,3,b,2,6,0,0.0001,2,3,
,1,,Pterostylis foliata,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.3,3,b,2,6,0,0.0001,,3,
,1,,Pterostylis longifolia,ORCHIDACEAE,1,,1,1,,,,,,,,1,4,0.04,3,b,2,6,0,0.0001,,3,
,1,,Pterostylis mutica,ORCHIDACEAE,1,,1,,,1,,,,,,1,4,0.1,3,b,2,6,0,0.0001,,3,
3,1,0,Pterostylis nana,ORCHIDACEAE,1,,,,,1,,,,,,1,4,0.02,3,b,2,6,0,0.0001,,3,
3,1,0,Pterostylis nutans,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.08,3,b,2,6,0,0.0001,1,3,
3,1,0,Pterostylis pedunculata,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.04,3,b,2,6,0,0.0001,1,3,
3,1,0,Pterostylis plumosa,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.03,3,b,2,6,0,0.0001,,3,
3,1,0,Pterostylis robusta,ORCHIDACEAE,1,,,,,,,,,,,3,4,0.15,3,b,2,6,0,0.0001,,3,
3,1,0,Pterostylis sanguinea,ORCHIDACEAE,1,1,,,,,,,,,,3,4,0.5,3,b,2,6,0,0.0001,,3,
,1,,Pterostylis setifera,ORCHIDACEAE,,,,,,1,,,,,,1,4,0.04,3,b,2,6,0,0.0001,,3,
,1,,Pterostylis vittata,ORCHIDACEAE,1,,1,1,,,,,,,,1,4,0.35,3,b,2,6,0,0.0001,,3,
3,1,0,Pyrorchis nigricans,ORCHIDACEAE,1,1,1,,,,,,,,,1,4,0.25,3,b,2,6,0,0.0001,2,3,
,1,,Spiranthes sinensis ssp. australis,ORCHIDACEAE,,,,,,,1,,,,,1,4,0.1,3,b,2,6,0,0.0001,1,3,
3,1,0,Thelymitra antennifera,ORCHIDACEAE,1,1,,,,,,,,,,1,4,0.19,3,b,2,6,0,0.0001,1,3,
3,1,0,Thelymitra aristata,ORCHIDACEAE,1,1,,,1,,,,,,,1,4,0.35,3,b,2,6,0,0.0001,2,3,
,1,,Thelymitra benthamiana,ORCHIDACEAE,1,,,1,,,,,,,,1,4,0.12,3,b,2,6,0,0.0001,3,3,
3,1,0,Thelymitra carnea,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.15,1,,2,6,0,0.0001,3,3,
,1,,Thelymitra circumsepta,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.5,3,b,2,6,0,0.0001,,3,
3,1,0,Thelymitra flexuosa,ORCHIDACEAE,1,,1,,,,,,,,,1,4,0.2,1,,2,6,0,0.0001,3,3,
,1,,Thelymitra holmesii,ORCHIDACEAE,,,,,,,1,,,,,1,4,0.2,3,b,2,6,0,0.0001,3,3,
3,1,0,Thelymitra ixioides,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.3,1,,2,6,0,0.0001,1,3,
,1,,Thelymitra luteocilium,ORCHIDACEAE,,,,,,,,,,,,1,4,0.37,3,b,2,6,0,0.0001,3,3,
,1,,Thelymitra megcalyptra,ORCHIDACEAE,1,,1,,,,,,,,,1,4,0.15,1,,2,6,0,0.0001,,3,
,1,,Thelymitra mucida,ORCHIDACEAE,,,,,,,1,,,,,1,4,0.15,3,b,2,6,0,0.0001,,3,
3,1,0,Thelymitra nuda,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.3,3,b,2,6,0,0.0001,1,3,
3,1,0,Thelymitra pauciflora,ORCHIDACEAE,1,1,,,1,,,,,,,1,4,0.2,3,b,2,6,0,0.0001,3,3,
3,1,0,Thelymitra rubra,ORCHIDACEAE,1,,,,,,,,,,,1,4,0.2,1,,2,6,0,0.0001,3,3,
,0,,Thelymitra x chasmogama,ORCHIDACEAE,,,,,,,,,,,,1,4,0.17,1,,2,6,0,0.0001,,3,
,1,,Orobanche cernua,OROBANCHACEAE,,,,,,1,,,,,,17,2,0.45,1,,2,9,0,,1,1,
2,1,0,Todea barbara,OSMUNDACEAE,1,,,,,,,,,,,4,1,2,1,,2,2,0,0.0001,0,1,
,1,,Oxalis corniculata s.l.,OXALIDACEAE,,,,,1,,,,,,1,1,3,0.15,2,a,8,2,0,,1,3,
4,1,0,Oxalis perennans,OXALIDACEAE,1,1,,,1,,,,,,,1,3,0.3,2,a,8,2,0,0.32,1,3,34.44
4,1,0,Oxalis radicosa,OXALIDACEAE,,1,,,,,,,,,,1,3,0.3,1,,8,2,0,,1,3,
,1,,Billardiera bignoniacea,PITTOSPORACEAE,1,,,,,,,,,,,15,1,,1,,1,2,0,,1,1,
,1,,Billardiera cymosa,PITTOSPORACEAE,1,,,,,,,,,,,15,1,,1,,1,2,0,,1,1,
,1,,Billardiera sericophora,PITTOSPORACEAE,1,,,,,,,,,,,8,1,1,1,,1,2,0,,1,1,
,1,,Billardiera uniflora,PITTOSPORACEAE,1,1,,1,,,,,,,,15,1,1,1,,1,2,0,,1,1,
,1,,Billardiera versicolor,PITTOSPORACEAE,,1,,,,,,,,,,15,1,,1,,1,2,0,,1,1,
4,1,0,Bursaria spinosa ssp spinosa,PITTOSPORACEAE,1,1,1,,,,,,,1,,9,1,8,1,,1,2,2,1.32,2,1,9.91
,1,,Cheiranthera alternifolia,PITTOSPORACEAE,,1,,,,,,,,,,7,2,0.5,1,,1,2,0,,1,1,
,1,,Cheiranthera linearis,PITTOSPORACEAE,1,1,,,,,,,,,,7,2,0.5,1,,1,2,0,,1,1,
,1,,Pittosporum phylliraeoides,PITTOSPORACEAE,1,1,1,,,,,,,,,9,1,17,1,,3,2,0,,1,1,
,1,,Plantago drummondii,PLANTAGINACEAE,,1,1,,,,,,,1,,1,5,0.2,1,,1,2,0,,0,1,
4,1,0,Plantago gaudichaudii,PLANTAGINACEAE,,1,,,1,,,,,,,1,3,0.3,3,d,1,2,0,2.31,0,1,6.444
4,1,0,Plantago hispida,PLANTAGINACEAE,,1,,,,,,,,,,1,3,0.15,1,,1,2,0,,0,1,
,1,,Plantago sp. B sensu Flora of South Australia,PLANTAGINACEAE,,,,,,,,,,,,1,5,0.1,1,,1,2,0,,0,1,
4,1,0,Plantago varia,PLANTAGINACEAE,1,1,,,,,,,,,,1,3,0.2,1,,1,2,0,2.25,0,1,
,1,,Agropyron scabrum,POACEAE,1,1,,,1,,,,,,,1,3,1.1,1,,4,2,0,,0,2,
,1,,Agrostis aemula,POACEAE,,1,,,1,,,,,,,6,5,0.6,1,,4,2,0,,0,2,
,1,,Agrostis avenacea,POACEAE,,1,,,1,,,,,,,2,3,0.7,3,a,4,2,0,,0,2,
,1,,Agrostis billardieri,POACEAE,,1,,,1,,,,,,,6,5,0.6,1,,4,2,0,,0,2,
3,1,0,Amphibromus archeri,POACEAE,,,1,,,,,,,,,6,3,0.3,1,,4,,0,,0,2,
3,1,0,Amphibromus neesii,POACEAE,,,,,,,1,,,,,6,3,0.25,3,a,4,,0,,0,2,
,1,,Amphipogon caricinus,POACEAE,,1,,,1,,,,,,,6,3,0.6,3,a,4,,0,,0,2,
,1,,Amphipogon strictus,POACEAE,,1,,,,,,,,,,6,3,0.5,3,a,4,,0,,0,2,
,1,,Aristida behriana,POACEAE,1,1,,,,,,,,,,6,3,0.4,1,,2,2,0,,0,2,
,1,,Aristida contorta,POACEAE,,1,,,,,,,,,,6,3,0.35,1,,2,2,0,,0,2,
,1,,Aristida holanthera,POACEAE,,1,,,,,,,,,,6,3,1.3,1,,2,12,0,,0,2,
,1,,Aristida personata,POACEAE,,1,,,,,,,,,,6,3,0.6,1,,2,2,0,,0,2,
3,1,0,Austrodanthonia auriculata,POACEAE,,1,,,1,,,,,,,6,3,0.15,1,,4,2,0,,0,2,
3,1,0,Austrodanthonia caespitosa,POACEAE,1,1,,,1,,,,,,,6,3,0.9,3,a,4,2,0,0.9,0,2,19.3
,1,,Austrodanthonia carphoides,POACEAE,,1,,,1,,,,,,,6,3,0.4,1,,4,2,0,,0,2,
,1,,Austrodanthonia clelandii,POACEAE,,,,,1,,,,,,,6,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrodanthonia duttoniana,POACEAE,,1,,,1,,,,,,,6,3,0.5,1,,4,2,0,,0,2,
3,1,0,Austrodanthonia eriantha,POACEAE,1,1,,,1,,,,,,,6,3,0.25,1,,4,2,0,,0,2,
3,1,0,Austrodanthonia geniculata,POACEAE,1,1,,,,,,,,,,6,3,0.25,1,,4,2,0,,0,2,
3,0,0,Austrodanthonia laevis,POACEAE,1,1,,,1,,,,,,,6,3,0.4,1,,4,2,0,,0,2,
,1,,Austrodanthonia linkii,POACEAE,,,,,1,,,,,,,6,3,0.7,1,,4,2,0,,0,2,
3,1,0,Austrodanthonia pilosa,POACEAE,1,1,,,1,,,,,,,6,3,0.2,1,,4,2,0,0.64,0,2,
3,1,0,Austrodanthonia racemosa,POACEAE,1,1,,,1,,,,,,,6,3,0.2,3,a,4,2,0,0.636,0,2,
,1,,Austrodanthonia richardsonii,POACEAE,,,,,1,,,,,,,6,3,1,1,,4,2,0,,0,2,
,1,,Austrodanthonia semiannularis,POACEAE,,,,,1,,,,,,,6,3,0.45,1,,4,2,0,,0,2,
3,1,0,Austrodanthonia setacea,POACEAE,1,1,,,1,,,,,,,6,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrodanthonia tenuior,POACEAE,1,1,,,,,,,,,,6,3,0.3,1,,4,2,0,1.1,0,2,
3,1,0,Austrofestuca littoralis,POACEAE,,,,,,1,,,,,,6,3,0.5,3,a,2,2,0,,0,2,
,1,,Austrostipa acrociliata,POACEAE,,,,,1,,,,,,,2,3,1.5,3,a,2,2,0,,0,2,
3,1,0,Austrostipa aristiglumis,POACEAE,,1,,,1,,,,,,,1,3,0.5,1,,4,2,0,,0,2,
3,1,0,Austrostipa blackii,POACEAE,,1,,,1,,,,,,,3,3,1,1,,4,2,0,,0,2,
,1,,Austrostipa brevigIumis,POACEAE,,,,,1,,,,,,,2,3,1.5,3,a,2,2,0,,0,2,
3,1,0,Austrostipa curticoma,POACEAE,,1,,,1,,,,,,,1,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrostipa densiflora,POACEAE,1,1,,,,,,,,,,1,3,0.45,1,,4,2,0,,0,2,
,1,,Austrostipa drummondii,POACEAE,,,,,,,,,,,,2,3,1,1,,4,2,0,,0,2,
3,1,0,Austrostipa elegantissima,POACEAE,,1,,,,,,,,,,6,3,0.8,3,a,4,2,0,,0,2,
,1,,Austrostipa eremophila,POACEAE,,1,,,,,,,,,,2,3,0.85,1,,2,2,0,,0,2,
,1,,Austrostipa exilis,POACEAE,,,,,1,,,,,,,2,3,0.6,1,,2,2,0,,0,2,
3,1,0,Austrostipa flavescens,POACEAE,,,,,,1,,,,,,1,3,0.7,3,a,4,2,0,,0,2,
3,1,0,Austrostipa gibbosa,POACEAE,,1,,,1,,,,,,,3,3,1.5,1,,4,2,0,,0,2,
,1,,Austrostipa hemipogon,POACEAE,,1,,,1,,,,,,,6,3,1.5,1,,2,2,0,,0,2,
3,1,0,Austrostipa mollis,POACEAE,1,1,,,,,,,,,,1,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrostipa muelleri,POACEAE,,1,,,,,,,,,,1,3,0.03,3,a,4,2,0,,0,2,
,1,,Austrostipa multispiculis,POACEAE,,1,,,1,,,,,,,2,3,0.6,3,a,2,2,0,,0,2,
,1,,Austrostipa nitida,POACEAE,,1,,,1,,,,,,,1,3,0.4,1,,2,2,0,,0,2,
3,1,0,Austrostipa nodosa,POACEAE,,1,,,1,,,,,,,3,3,1.2,1,,4,2,0,,0,2,
,1,,Austrostipa pIatychaeta,POACEAE,,1,,,,,,,,,,1,3,0.25,3,a,2,2,0,,0,2,
,1,,Austrostipa pilata,POACEAE,,1,,,,,,,,,,1,3,0.12,1,,2,2,0,,0,2,
,1,,Austrostipa puberula,POACEAE,,1,,,,,,,,,,1,3,0.3,1,,2,2,0,,0,2,
3,1,0,Austrostipa pubinodis,POACEAE,1,,,,,,,,,,,3,3,1.5,3,a,4,2,0,,0,2,
3,1,0,Austrostipa scabra ssp falcata,POACEAE,,1,,,1,,,,,,,1,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrostipa scabra ssp scabra,POACEAE,,1,,,1,,,,,,,1,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrostipa semibarbata,POACEAE,1,1,,,1,,,,,,,1,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrostipa setacea,POACEAE,,1,,,,,,,,,,1,3,0.3,1,,4,2,0,,0,2,
3,1,0,Austrostipa stipoides,POACEAE,,,,,,1,,,,,,6,3,0.7,1,,4,2,0,,0,2,
3,1,0,Austrostipa stuposa,POACEAE,,,,,1,,,,,,,3,3,1.2,1,,4,2,0,,0,2,
,1,,Austrostipa tenuifolia,POACEAE,,,,,1,,,,,,,1,3,0.5,1,,2,2,0,,0,2,
,1,,Austrostipa trichophylla,POACEAE,,,,,,1,1,,,,,1,3,0.25,1,,2,2,0,,0,2,
,1,,Austrostipa variabilis,POACEAE,,1,,,,,,,,,,1,3,0.3,1,,2,2,0,,0,2,
3,1,0,Bothriochloa macra,POACEAE,,1,,,1,,,,,,,3,3,0.8,3,a,4,2,0,1.07,0,2,
,1,,Bromus arenarius,POACEAE,,,,,1,,,,,,,1,5,0.06,1,,2,2,0,,0,2,
,1,,Cymbopogon ambiguus,POACEAE,,,,,,,,,,1,,6,3,2,1,,2,2,0,,0,2,
,1,,Cymbopogon obtectus,POACEAE,,,,,,,,,,1,,6,3,0.9,1,,2,2,0,,0,2,
,1,,Dactyloctenium radulans,POACEAE,,,,,,,,,,,,1,5,0.4,1,,1,2,0,,0,2,
3,1,0,Deyeuxia densa,POACEAE,,,1,,,,,,,,,6,3,1,3,a,4,,0,,0,2,
3,1,0,Deyeuxia minor,POACEAE,1,1,,,,,,,,,,6,3,0.4,3,a,4,,0,,0,2,
3,0,0,Deyeuxia quadriseta,POACEAE,1,1,,,1,,,,,,,6,3,0.4,1,,4,,0,1.56,0,2,
3,1,0,Dichanthium sericeum ssp sericeum,POACEAE,,,,,1,,,,,,,3,3,0.8,1,,2,2,0,1.384,0,2,
3,0,0,Dichelachne crinita,POACEAE,1,1,,,1,,,,,,,6,3,1,3,a,4,12,0,0.65,0,2,20.27
,1,,Dichelachne Inaequiglumis,POACEAE,,1,,,,,,,,,,6,3,1.3,1,,4,12,0,,0,2,
3,1,0,Dichelachne micrantha,POACEAE,1,,,,1,,,,,,,6,3,1.1,1,,4,12,0,0.118,0,2,
,1,,Digitaria brownii,POACEAE,1,1,1,,1,,,,,,,1,3,0.5,1,,1,2,0,,0,2,
3,1,0,Distichlis distichophylla,POACEAE,,,,,,1,,,,,,3,3,0.2,3,a,1,2,0,,0,2,
3,1,0,Echinopogon ovatus,POACEAE,1,,,,,,,,,1,,3,3,1,3,a,4,12,0,0.75,0,2,28.5
3,1,0,Elymus scaber,POACEAE,1,1,,,1,,,,,,,6,3,0.8,3,a,4,2,0,5.56,0,2,26.42
,1,,Enneapogon cylindricus,POACEAE,,,,,1,,,,,,,1,3,0.25,1,,2,2,0,,0,2,
3,1,0,Enneapogon nigricans,POACEAE,,1,,,1,,,,,,,6,3,0.4,1,,2,2,0,,0,2,
,1,,Enteropogon acicularis,POACEAE,,1,,,1,,,,,,,6,3,0.6,1,,2,2,0,,0,2,
3,1,0,Eragrostis brownii,POACEAE,1,1,,1,,,,,,1,,6,3,0.3,1,,1,2,0,,0,2,
,1,,Eragrostis dielsii,POACEAE,,1,,,,,,,,,,2,3,0.55,1,,1,2,0,,0,2,
3,1,0,Eragrostis infecunda,POACEAE,,,,,,,,,,,,3,3,0.7,3,a,1,2,0,,0,2,
3,1,0,Eragrostis parviflora,POACEAE,,,,,,,,,,1,,6,5,0.8,1,,1,2,0,,0,2,
,1,,Eriochloa australiensis,POACEAE,,,,,,,,,,,,2,3,0.7,1,,2,2,0,,0,2,
3,1,0,Glyceria australis,POACEAE,,,,,,,1,,,,,19,3,0.5,3,a,1,2,0,,0,2,
3,1,0,Hemarthria uncinata,POACEAE,1,1,1,,,,,,,,,3,3,0.5,3,a,4,,0,,0,2,
3,1,0,Imperata cylindrica,POACEAE,1,,,1,,,,,,,,1,3,0.7,3,a,2,2,0,0.116,0,2,
,1,,Isachne globosa,POACEAE,,,,,,,,,,,,1,3,0.3,3,a,1,2,0,,0,2,
,1,,Leptochloa fusca ssp. fusca ,POACEAE,,,,,,,1,,,,,6,3,1.2,2,a,2,2,0,,0,2,
3,0,0,Microlaena stipoides ,POACEAE,1,1,1,,1,,,,,,,3,3,0.25,3,a,4,2,0,3.86,0,2,33.02
,1,,Neurachne alopecuroidea,POACEAE,,1,,,,,,,,,,1,3,0.1,3,a,1,,0,,0,2,
3,1,0,Panicum effusum,POACEAE,,1,,,1,,,,,,,6,3,0.6,3,a,1,2,0,0.715,0,2,
