flora,taxon_name,simplified_phrase,fire,description,fire_intensity,fire_severity,fire_season,fire_response,fire_response_source,post_fire_recruitment,post_fire_recruitment_source,site,habitat_conditions,bud_bank_location,canopy_seedbank,canopy_seedbank_source,changes_fire_regime,clonal_spread_mechanism,dispersal_syndrome,dispersers,fire_and_establishing,fire_ephemeral,fire_exposure_level,fire_response_juvenile,fire_response_on_maturity,fire_tolerance,life_history,post_fire_flowering,post_fire_flowering_source,reproductive_maturity,reproductive_maturity_secondary_after_fire,seed_longevity_categorical,seed_release,seed_release_source,seed_storage_location,seed_storage_location_source,serotiny,serotiny_source,soil_seedbank,storage_organ,threats,time_from_fire_to_fruit,original_text
VIC_flora,Senecio linearifolius,coloniser after fire,"common in cool, high-rainfall districts, often associated with tall forests, and a common colonizer following fire and/or soil disturbance.","slender to shrubby aromatic perennial to circa 1.5 m high; stems glabrous to white-cobwebbed. leaves very variable, linear to ovate, 5-20 cm long, 3-50 mm wide, mostly sessile, sometimes shortly pseudopetiolate, often shortly auriculate, entire to regularly toothed; upper surface glabrous; lower surface glabrous, lightly cobwebbed or densely white-cobwebbed. inflorescence corymbose, circa 4-15 cm across; capitula 20-200 or more, radiate; involucre cylindric, 3.5-5 mm long, glabrous or very sparsely cobwebbed at base; bracts 9-12; bracteoles few. ray florets 4-8, yellow, ligules 3.5-6 mm long; disc florets 8-14, yellow. cypselas obloid, 1.5-2 mm long, pale to reddish-brown, shortly papillose-hairy in rows; pappus of slender white hairs 4-5 mm long, deciduous. flowers mostly nov.-mar. cvu, dunt, egl, egu, gipp, glep, gold, ggr, hfe, hnf, hsf, mont, nis, otp, otr, snm, strz, valp, vriv, vvp, wap, wpro. common in cool, high-rainfall districts, often associated with tall forests, and a common colonizer following fire and/or soil disturbance. several noteworthy variants, possibly deserving formal recognition, occur in victoria. typical linearifolius has glabrous, linear to narrow elliptic leaves, to circa 15 mm wide, with entire or subentire margins; it occurs mainly in lowland areas. a montane to alpine variant occurs above circa 1000 m, having glabrous, relatively broad-ovate leaves (to 50 mm wide) that are coarsely toothed and are more or less stem-clasping at the base. however, plants apparently intermediate with this and the typical variant occur throughout the range of the species. a distinctive variant having entire to dentate, linear to lanceolate leaves 2-15 mm wide, that are densely white-cobwebbed beneath occurs in the grampians, portland area, brisbane ranges and near euroa. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slender to shrubby aromatic perennial to c. 1.5 m high; stems glabrous to white-cobwebbed. Leaves very variable, linear to ovate, 5-20 cm long, 3-50 mm wide, mostly sessile, sometimes shortly pseudopetiolate, often shortly auriculate, entire to regularly toothed; upper surface glabrous; lower surface glabrous, lightly cobwebbed or densely white-cobwebbed. Inflorescence corymbose, c. 4-15 cm across; capitula 20-200 or more, radiate; involucre cylindric, 3.5-5 mm long, glabrous or very sparsely cobwebbed at base; bracts 9-12; bracteoles few. Ray florets 4-8, yellow, ligules 3.5-6 mm long; disc florets 8-14, yellow. Cypselas obloid, 1.5-2 mm long, pale to reddish-brown, shortly papillose-hairy in rows; pappus of slender white hairs 4-5 mm long, deciduous. Flowers mostly Nov.-Mar. CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HFE, HNF, HSF, MonT, NIS, OtP, OtR, SnM, Strz, VAlp, VRiv, VVP, WaP, WPro. Common in cool, high-rainfall districts, often associated with tall forests, and a common colonizer following fire and/or soil disturbance. Several noteworthy variants, possibly deserving formal recognition, occur in Victoria. Typical S. linearifolius has glabrous, linear to narrow elliptic leaves, to c. 15 mm wide, with entire or subentire margins; it occurs mainly in lowland areas. A montane to alpine variant occurs above c. 1000 m, having glabrous, relatively broad-ovate leaves (to 50 mm wide) that are coarsely toothed and are more or less stem-clasping at the base. However, plants apparently intermediate with this and the typical variant occur throughout the range of the species. A distinctive variant having entire to dentate, linear to lanceolate leaves 2-15 mm wide, that are densely white-cobwebbed beneath occurs in the Grampians, Portland area, Brisbane Ranges and near Euroa."
NA,Senecio linearifolius var. denticulatus,coloniser after fire (inferred from species),NA,NA,NA,NA,NA,NA,NA,post_fire_recruitment,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Senecio linearifolius var. gariwerdensis,coloniser after fire (inferred from species),NA,NA,NA,NA,NA,NA,NA,post_fire_recruitment,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Senecio linearifolius var. graniticola,coloniser after fire (inferred from species),NA,NA,NA,NA,NA,NA,NA,post_fire_recruitment,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Senecio linearifolius var. intermedius,coloniser after fire (inferred from species),NA,NA,NA,NA,NA,NA,NA,post_fire_recruitment,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Senecio linearifolius var. latifolius,coloniser after fire (inferred from species),NA,NA,NA,NA,NA,NA,NA,post_fire_recruitment,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Senecio linearifolius var. linearifolius,coloniser after fire (inferred from species),NA,NA,NA,NA,NA,NA,NA,post_fire_recruitment,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VIC_flora,Senecio minimus,coloniser after fire,"a common colonizer following fire or soil disturbance, particularly in cool, moist and/or shaded situations.","erect, aromatic annual 30-120 cm high; stems usually glabrous, sometimes sparsely cobwebbed when young. leaves sessile, usually auriculate, elliptic to lanceolate, 6-20 cm long, 1-4 cm wide, more or less regularly dentate or denticulate; upper surface finally glabrous; lower surface glabrous to sparsely cobwebbed. inflorescence corymbose, often 25 cm across or more, usually with circa 100-400 capitula; capitula non-radiate; involucre cylindric, 6-8.5 mm long, glabrous; bracts 6-10(-11); bracteoles present; florets circa 12-21, bisexual and unisexual. cypselas cylindric to fusiform, 1.7-2.2 mm long, dark reddish-brown or brown, papillose-hairy in rows, often angled or slightly ribbed in cross-section; pappus of slender hairs 4.5-6 mm long, deciduous. flowers dec.-apr. brid, cvu, dunt, egl, egu, gipp, glep, gold, ggr, hfe, hnf, hsf, lom, mont, muf, nis, otp, otr, snm, strz, valp, vriv, vvp, wap, wpro, wim. a common colonizer following fire or soil disturbance, particularly in cool, moist and/or shaded situations. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect, aromatic annual 30-120 cm high; stems usually glabrous, sometimes sparsely cobwebbed when young. Leaves sessile, usually auriculate, elliptic to lanceolate, 6-20 cm long, 1-4 cm wide, more or less regularly dentate or denticulate; upper surface finally glabrous; lower surface glabrous to sparsely cobwebbed. Inflorescence corymbose, often 25 cm across or more, usually with c. 100-400 capitula; capitula non-radiate; involucre cylindric, 6-8.5 mm long, glabrous; bracts 6-10(-11); bracteoles present; florets c. 12-21, bisexual and unisexual. Cypselas cylindric to fusiform, 1.7-2.2 mm long, dark reddish-brown or brown, papillose-hairy in rows, often angled or slightly ribbed in cross-section; pappus of slender hairs 4.5-6 mm long, deciduous. Flowers Dec.-Apr. Brid, CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HFE, HNF, HSF, LoM, MonT, MuF, NIS, OtP, OtR, SnM, Strz, VAlp, VRiv, VVP, WaP, WPro, Wim. A common colonizer following fire or soil disturbance, particularly in cool, moist and/or shaded situations."
VIC_flora,Senecio pilosicristus,common/found after fire,usually appears after fire.,"erect, simple or few-branched, glabrous, sometimes glaucous, somewhat fleshy perennial to circa 0.8 m high. leaves sessile, the lower narrow-obovate to oblanceolate, dentate to lobate in distal half, to 17 cm long, 7-30 mm wide; stem leaves narrow-elliptic to lanceolate becoming strongly triangular-lanceolate upwards, cuneate to cordate and often amplexicaul at base, coarsely dentate distally to entire, to 12 cm long, 40 mm wide. inflorescence of 2-8(-15) capitula; peduncles hollow, expanded somewhat just below capitula; capitula radiate; involucre campanulate, 6-10 mm long; bracts 12-16; bracteoles 3-6. ray florets 6-10, yellow, ligules 10-20 mm long; disc florets 30-55, yellow. cypselas cylindric, 4-5 mm long, brown, with pairs of ribs strongly raised to form several ridges, papillose-hairy in lines within ridges; pappus of white minutely scabrid or nearly smooth barbellate hairs 5.5-7 mm long, persistent. flowers aug.-oct. ggr, lom, mum, wim. also sgrows on plains and sand hills, in woodland and low woodland, in the north-west, extending south to the grampians. usually appears after fire. previously included under senecio magnificus, but can be distinguished from the currently circumscribed magnificus by its non-shrubby habit, having more numerous bracteoles (up to three in magnificus), upper leaves being virtually entire and broadest below the middle, peduncles that do not gradually dilate towards the capitulum, ligules that are consistently only 4- or 5-nerved (up to 13 in magnificus), and cypselas that have hairs restricted to shallow grooves along the tops of strongly raised ribs (thompson 2004c). senecio magnificus is not known from victoria. this species superficially resembles velleioides but has larger cypselas. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect, simple or few-branched, glabrous, sometimes glaucous, somewhat fleshy perennial to c. 0.8 m high. Leaves sessile, the lower narrow-obovate to oblanceolate, dentate to lobate in distal half, to 17 cm long, 7-30 mm wide; stem leaves narrow-elliptic to lanceolate becoming strongly triangular-lanceolate upwards, cuneate to cordate and often amplexicaul at base, coarsely dentate distally to entire, to 12 cm long, 40 mm wide. Inflorescence of 2-8(-15) capitula; peduncles hollow, expanded somewhat just below capitula; capitula radiate; involucre campanulate, 6-10 mm long; bracts 12-16; bracteoles 3-6. Ray florets 6-10, yellow, ligules 10-20 mm long; disc florets 30-55, yellow. Cypselas cylindric, 4-5 mm long, brown, with pairs of ribs strongly raised to form several ridges, papillose-hairy in lines within ridges; pappus of white minutely scabrid or nearly smooth barbellate hairs 5.5-7 mm long, persistent. Flowers Aug.-Oct. GGr, LoM, MuM, Wim. Also SA. Grows on plains and sand hills, in woodland and low woodland, in the north-west, extending south to the Grampians. Usually appears after fire. Previously included under Senecio magnificus, but can be distinguished from the currently circumscribed S. magnificus by its non-shrubby habit, having more numerous bracteoles (up to three in S. magnificus), upper leaves being virtually entire and broadest below the middle, peduncles that do not gradually dilate towards the capitulum, ligules that are consistently only 4- or 5-nerved (up to 13 in S. magnificus), and cypselas that have hairs restricted to shallow grooves along the tops of strongly raised ribs (Thompson 2004c). Senecio magnificus is not known from Victoria. This species superficially resembles S. velleioides but has larger cypselas."
VIC_flora,Senecio pterophorus,common/found after fire,"an aggressive weed, appearing following disturbance, particarly fire, and noted in douglas, cavendish, greenwald, mt napier, portland, maryborough, crib point areas and on french island.","erect perennial to circa 1.5 m high; young stems usually white-cobwebbed, finally glabrous. leaves sessile or pseudopetiolate, lanceolate to oblanceolate, 5-12 cm long, 3-20 mm wide, at least the lower ones usually with 2-8 forward-directed teeth, the upper ones (rarely all) entire; margins often recurved; hardly auriculate but usually shortly winged at base; upper surface scabrous, finally glabrous and often shining; lower surface densely white- or grey-cobwebbed. inflorescence corymbose, (5-)10-20(-30) cm across; capitula 40-200 or more, radiate; involucre broadly campanulate, 4.5-6 mm long, sparsely cobwebbed at base; bracts 18-22; bracteoles to circa 20. ray florets 8-13, yellow, ligules 4-7 mm long; disc florets circa 40-90, yellow. cypselas obloid, 1.5-1.8 mm long, brown or reddish-brown, minutely appressed-papillose in rows; pappus of slender white hairs circa 5 mm long, deciduous. flowers dec.-mar. *cvu, *dunt, *gipp, *glep, *gold, *ggr, *hsf, *mum, *vvp, *wim. also naturalised snative to south africa. an aggressive weed, appearing following disturbance, particarly fire, and noted in douglas, cavendish, greenwald, mt napier, portland, maryborough, crib point areas and on french island. initially collected in victoria in 1908, but not becoming invasive until circa 1972. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect perennial to c. 1.5 m high; young stems usually white-cobwebbed, finally glabrous. Leaves sessile or pseudopetiolate, lanceolate to oblanceolate, 5-12 cm long, 3-20 mm wide, at least the lower ones usually with 2-8 forward-directed teeth, the upper ones (rarely all) entire; margins often recurved; hardly auriculate but usually shortly winged at base; upper surface scabrous, finally glabrous and often shining; lower surface densely white- or grey-cobwebbed. Inflorescence corymbose, (5-)10-20(-30) cm across; capitula 40-200 or more, radiate; involucre broadly campanulate, 4.5-6 mm long, sparsely cobwebbed at base; bracts 18-22; bracteoles to c. 20. Ray florets 8-13, yellow, ligules 4-7 mm long; disc florets c. 40-90, yellow. Cypselas obloid, 1.5-1.8 mm long, brown or reddish-brown, minutely appressed-papillose in rows; pappus of slender white hairs c. 5 mm long, deciduous. Flowers Dec.-Mar. *CVU, *DunT, *GipP, *Glep, *Gold, *GGr, *HSF, *MuM, *VVP, *Wim. Also naturalised SA. Native to South Africa. An aggressive weed, appearing following disturbance, particarly fire, and noted in Douglas, Cavendish, Greenwald, Mt Napier, Portland, Maryborough, Crib Point areas and on French Island. Initially collected in Victoria in 1908, but not becoming invasive until c. 1972."
VIC_flora,Sicyos australis,common/found after fire,"rare in victoria where occurring chiefly along margins of warm-temperate rainforests and in sheltered riparian scrubs usually following disturbance (flood, canopy break, fire), eastwards from glenaladale area.","short-lived climbing or trailing herb with glabrescent or slightly hispid stems to several metres long. leaves simple, ovate, cordate at base; lamina 4-7 cm long, 5-8 cm wide, 3-5-lobed to circa midway (rarely more deeply lobed), sparsely bristly on both surfaces, bristles denser along veins, margins toothed; petiole 1-10 cm long, ribbed with occasional longitudinal rows of retrorse hairs; tendrils 2-5-branched. male inflorescence 10-20-flowered; peduncle 2.5-9 cm long; pedicels 3-5 mm long, glandular hairy; perianth circa 8 mm diam., greenish-white. female inflorescences in 6-8-flowered heads, arising from base of peduncle of male inflorescence; peduncle 5-15 mm long; ovary with soft barbed spines and glandular hairs; perianth circa 3 mm diam., cream. fruit ovoid or ellipsoid, 7-12 mm long, 4-7 mm diam., green with fine retrorsely barbed spines, clustered in a star-shaped head on a peduncle 2-3 cm long; seeds 5-7 mm long, ovate. flowers dec.-may. egl, egu, gipp, hsqld, nsw, tas. (bass strait islands). new zealand, south-west pacific. rare in victoria where occurring chiefly along margins of warm-temperate rainforests and in sheltered riparian scrubs usually following disturbance (flood, canopy break, fire), eastwards from glenaladale area. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Short-lived climbing or trailing herb with glabrescent or slightly hispid stems to several metres long. Leaves simple, ovate, cordate at base; lamina 4-7 cm long, 5-8 cm wide, 3-5-lobed to c. midway (rarely more deeply lobed), sparsely bristly on both surfaces, bristles denser along veins, margins toothed; petiole 1-10 cm long, ribbed with occasional longitudinal rows of retrorse hairs; tendrils 2-5-branched. Male inflorescence 10-20-flowered; peduncle 2.5-9 cm long; pedicels 3-5 mm long, glandular hairy; perianth c. 8 mm diam., greenish-white. Female inflorescences in 6-8-flowered heads, arising from base of peduncle of male inflorescence; peduncle 5-15 mm long; ovary with soft barbed spines and glandular hairs; perianth c. 3 mm diam., cream. Fruit ovoid or ellipsoid, 7-12 mm long, 4-7 mm diam., green with fine retrorsely barbed spines, clustered in a star-shaped head on a peduncle 2-3 cm long; seeds 5-7 mm long, ovate. Flowers Dec.-May. EGL, EGU, GipP, HSF. Qld, NSW, Tas. (Bass Strait islands). New Zealand, south-west Pacific. Rare in Victoria where occurring chiefly along margins of warm-temperate rainforests and in sheltered riparian scrubs usually following disturbance (flood, canopy break, fire), eastwards from Glenaladale area."
