"genus_root","taxon_name","text","life_history_a","life_history_f","parasitic_a","parasitic_f","plant_growth_form_a","plant_growth_form_f","plant_growth_substrate_a","plant_growth_substrate_f","sex_type_a","sex_type_f","stem_growth_habit_a","stem_growth_habit_f","woodiness_a","woodiness_f"
"Polygala","Polygala myrtifolia"," general biology. growth form. shrub. reproduction. seed. dispersal. hot fire will kill mature plants. fell mature plants. follow up work removing germinating seedlings will be required for at least 5 years. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Polypogon","Polypogon monspeliensis"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. mammals (particularly rabbits), wind, water. photosynthetic pathway. c3. notes. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Polypogon","Polypogon maritimus"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. photosynthetic pathway. c3. notes. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Populus","Populus alba"," general biology. growth form. tree. reproduction. seed, root suckers. dispersal. local dispersal by root suckers. any seed produced is dispersed widely by wind and water. vegetative regeneration strategy. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Populus","Populus nigra"," general biology. growth form. tree. reproduction. root suckers, possibly seed. dispersal. local dispersal by root suckers. any seed produced is dispersed widely by wind and water. vegetative regeneration strategy. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Portulaca","Portulaca oleracea"," general biology. growth form. herb. life form. annual. reproduction. a variable plant across australia that may include native and introduced forms. widely naturalised. thrives in temperate and tropical regions. most seed germinates in autumn. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Psoralea","Psoralea pinnata"," general biology. growth form. shrub/small tree. reproduction. seed. dispersal. fire generally kills mature plants and stimulates germination of soil-stored seed. notes. hand pull or dig out seedlings or young plants (1- 2 years old). for mature plants cut and paint with 50% glyphosate. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","shrub tree","shrub tree","","","","","","","woody",""
"Ptilotus","Ptilotus gomphrenoides"," annuals, stems several, more or less prostrate, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus nobilis"," perennial herbs or annuals, stems several, more or less erect, glabrescent. ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus incanus"," shrubs or perennial herbs, stems single or several, more or less erect, ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus obovatus"," shrubs, stems single or several, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus grandiflorus"," annuals, stems several, more or less prostrate or more or less erect, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect prostrate","erect prostrate","herbaceous",""
"Ptilotus","Ptilotus holosericeus"," perennial herbs, stems several, more or less prostrate, glabrescent. ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus humilis"," annuals, stems several, more or less prostrate, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus johnstonianus"," perennial herbs, stems several, more or less erect, glabrous. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus kenneallyanus"," shrubs, stems several, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus lanatus"," annuals, stems several, more or less erect, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus latifolius"," perennial herbs, stems several, more or less erect, ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus petiolatus"," annuals, stems several, more or less erect, glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus polystachyus"," perennial herbs or annuals, stems single or several, more or less erect, ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus pyramidatus"," perennial herbs, stems single, more or less erect, glabrescent. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus gaudichaudii"," annuals, stems single or several, more or less erect, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus murrayi"," annuals, stems several, more or less prostrate, glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus blackii"," perennial herbs, stems several, more or less erect, glabrescent or glabrous. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus calostachyus"," perennial herbs or annuals, stems single, more or less erect, glabrous. ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus capitatus"," perennial herbs, stems single, more or less erect, glabrescent or glabrous. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus carlsonii"," annuals, stems several, more or less prostrate, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus gardneri"," perennial herbs or annuals, stems single, more or less erect, ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus helipteroides"," annuals, stems several, more or less erect, ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus lazaridis"," shrubs or perennial herbs, stems several, more or less erect, glabrous. ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus macrocephalus"," annuals, stems several, more or less erect, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus procumbens"," perennial herbs or annuals, stems several, more or less prostrate, glabrescent. ","annual perennial","annuals perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus roei"," perennial herbs, stems several, more or less prostrate, ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus symonii"," perennial herbs, stems several, more or less prostrate, ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus beardii"," shrubs, stems single, more or less erect, glabrescent. ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus sp. Mt Narryer (A.S. George 17484)"," shrubs, stems single, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus appendiculatus"," perennial herbs or annuals, stems several, more or less prostrate or more or less erect, ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect prostrate","erect prostrate","herbaceous",""
"Ptilotus","Ptilotus mollis"," shrubs or perennial herbs, stems single, more or less erect, ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus divaricatus"," shrubs or perennial herbs, stems single or several, more or less erect, glabrescent. ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus carinatus"," annuals, stems several, more or less erect, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus chamaecladus"," annuals, stems several, more or less prostrate, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus chippendalei"," perennial herbs, stems several, more or less erect, glabrescent. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus clementii"," perennial herbs or annuals, stems several, more or less erect, ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus corymbosus"," annuals, stems several, more or less erect, glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus sp. Beaufort River (G.J. Keighery 16554)"," perennial herbs, stems several, more or less prostrate, glabrescent. ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus esquamatus"," perennial herbs, stems several, more or less prostrate, glabrescent or glabrous. ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus fasciculatus"," perennial herbs, stems several, more or less prostrate, glabrescent or glabrous. ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus fusiformis"," perennial herbs or annuals, stems single, more or less erect, glabrous. ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus crispus"," annuals, stems several, more or less prostrate, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus distans"," perennial herbs, stems single or several, more or less erect, glabrous. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus mitchellii"," perennial herbs, stems single, more or less erect, glabrescent. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus halophilus"," perennial herbs, stems several, more or less prostrate, glabrescent. ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus helichrysoides"," shrubs, stems single, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus auriculifolius"," annuals, stems several, more or less erect, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus axillaris"," annuals, stems several, more or less prostrate, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus sp. Northampton (R. Davis 10952)"," perennial herbs, stems several, more or less erect, glabrous. ","perennial","perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus aphyllus"," shrubs, stems several, more or less erect, glabrous. ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus manglesii"," perennial herbs, stems several, more or less prostrate, glabrescent or glabrous. ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus marduguru"," shrubs, stems several, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus astrolasius"," shrubs or perennial herbs, stems single, more or less erect, ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus spicatus"," annuals, stems single or several, more or less erect, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus stipitatus"," shrubs or perennial herbs, stems single or several, more or less erect, glabrous. ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus sessilifolius"," shrubs or perennial herbs, stems several, more or less erect, ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus rotundifolius"," shrubs, stems single, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus royceanus"," shrubs or perennial herbs, stems single or several, more or less erect, ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus schwartzii"," shrubs, stems single or several, more or less erect, glabrescent or glabrous. ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus seminudus"," perennial herbs, stems several, more or less prostrate, ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus spathulatus"," perennial herbs, stems several, more or less prostrate, ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus chrysocomus"," shrubs, stems single, more or less erect, glabrous. ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus declinatus"," perennial herbs, stems several, more or less prostrate, glabrescent. ","perennial","perennial","","","herb","herbs","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus crosslandii"," annuals, stems several, more or less prostrate, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus trichocephalus"," annuals, stems several, more or less prostrate, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus subspinescens"," shrubs, stems single, more or less erect, glabrous. ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus aervoides"," annuals, stems several, more or less prostrate, ","annual","annuals","","","herb","inferred_from_life_history","","","","","prostrate","prostrate","herbaceous",""
"Ptilotus","Ptilotus albidus"," shrubs, stems single, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus decipiens"," perennial herbs or annuals, stems several, more or less prostrate or more or less erect, ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect prostrate","erect prostrate","herbaceous",""
"Ptilotus","Ptilotus arthrolasius"," shrubs or perennial herbs, stems several, more or less erect, ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus decalvatus"," annuals, stems single, more or less prostrate or more or less erect, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect prostrate","erect prostrate","herbaceous",""
"Ptilotus","Ptilotus alexandri"," annuals, stems several, more or less erect, ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus conicus"," annuals, stems single or several, more or less erect, glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus drummondii"," shrubs or perennial herbs, stems several, more or less prostrate or more or less erect, glabrescent or glabrous. ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect prostrate","erect prostrate","woody herbaceous",""
"Ptilotus","Ptilotus exaltatus"," perennial herbs or annuals, stems single or several, more or less erect, ","annual perennial","annuals perennial","","","herb","herbs","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus wilsonii"," shrubs, stems single, more or less erect, ","perennial","inferred_from_growth_form","","","shrub","shrubs","","","","","erect","erect","woody",""
"Ptilotus","Ptilotus eriotrichus"," shrubs or perennial herbs, stems single or several, more or less erect, ","perennial","perennial","","","herb shrub","herbs shrubs","","","","","erect","erect","woody herbaceous",""
"Ptilotus","Ptilotus villosiflorus"," annuals, stems several, more or less erect, glabrescent or glabrous. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ptilotus","Ptilotus tetrandrus"," annuals, stems several, more or less erect, glabrescent. ","annual","annuals","","","herb","inferred_from_life_history","","","","","erect","erect","herbaceous",""
"Ranunculus","Ranunculus muricatus"," general biology. growth form. herb. life form. annual. reproduction. seed. toxicity. all fresh plant parts are poisonous. notes. has allelopathic properties, inhibiting growth of nearby plant species. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Raphanus","Raphanus raphanistrum"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind, water, machinery. toxicity. poisonous in large quantities to mammals. seedbank persistence. 20 years. notes. can be biennial. hand remove isolated plants several times throughout the year. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual biennial","annual biennial","","","herb","herb","","","","","","","herbaceous",""
"Retama","Retama raetam"," general biology. growth form. shrub. reproduction. seed. dispersal. plants may be killed by very hot fire, however are likely to survive and resprout following less severe fires. fire can also break seed dormancy, resulting in mass germination of seedlings. notes. thought to be one of the most drought tolerant of the brooms. juvenile plants have a deep tap root making hand removal difficult. for juvenile and mature plants, cut and paint with 50% glyphosate or basal bark with tricoplyr + diesel at 1.25 l/60 monitor site for recruitment from seedbank. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rhadinothamnus","Rhadinothamnus euphemiae"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rhadinothamnus","Rhadinothamnus rudis subsp. linearis"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rhadinothamnus","Rhadinothamnus rudis subsp. amblycarpus"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rhadinothamnus","Rhadinothamnus rudis subsp. rudis"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rhadinothamnus","Rhadinothamnus anceps"," shrub, ; ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rhamnus","Rhamnus alaternus"," general biology. growth form. shrub/small tree. reproduction. seed. dispersal. birds, possums, other mammals. ","perennial","inferred_from_growth_form","","","shrub tree","shrub tree","","","","","","","woody",""
"Ricinus","Ricinus communis"," general biology. growth form. shrub/small tree. reproduction. seed. dispersal. water, ants, explosive action, garden refuse. ","perennial","inferred_from_growth_form","","","shrub tree","shrub tree","","","","","","","woody",""
"Robinia","Robinia pseudoacacia"," general biology. growth form. tree. reproduction. root suckers. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Romulea","Romulea flava"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. dispersal. water, machinery. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Romulea","Romulea obscura"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Romulea","Romulea rosea"," general biology. growth form. geophyte. life form. annually renewed corm. reproduction. seed. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Rorippa","Rorippa nasturtium-aquaticum"," general biology. growth form. herb. life form. perennial. reproduction. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Rosa","Rosa laevigata"," general biology. growth form. shrub. reproduction. seed. dispersal. birds, mammals. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rostraria","Rostraria pumila"," general biology. growth form. grass. life form. perennial, caespitose. photosynthetic pathway. c3. ","perennial","perennial","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Rostraria","Rostraria cristata"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. photosynthetic pathway. c3. notes. naturalised in southern parts of africa. salinity inhibits growth. additional information. origin. northern africa, asia, europe. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Rubus","Rubus ulmifolius"," general biology. growth form. shrub. reproduction. in 2004/2005 herbarium collections of blackberry were made across the state as part of a nrm project to determine the overall distribution and incidence of weedy blackberry taxa. it identified wa has several weedy rubus species. with no native rubus species. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rubus","Rubus laudatus"," general biology. growth form. shrub. reproduction. in 2004/2005 herbarium collections of blackberry were made across the state as part of a nrm project to determine the overall distribution and incidence of weedy blackberry taxa. it identified wa has several weedy rubus species. with no native rubus species. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rubus","Rubus rugosus"," general biology. growth form. shrub. reproduction. in 2004/2005 herbarium collections of blackberry were made across the state as part of a nrm project to determine the overall distribution and incidence of weedy blackberry taxa. it identified wa has several weedy rubus species. with no native rubus species. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rubus","Rubus anglocandicans"," general biology. growth form. shrub. reproduction. in 2004/2005 herbarium collections of blackberry were made across the state as part of a nrm project to determine the overall distribution and incidence of weedy blackberry taxa. it identified wa has several weedy rubus species. with no native rubus species. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rubus","Rubus xloganobaccus"," general biology. growth form. shrub. reproduction. in 2004/2005 herbarium collections of blackberry were made across the state as part of a nrm project to determine the overall distribution and incidence of weedy blackberry taxa. it identified wa has several weedy rubus species. with no native rubus species. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Rumex","Rumex brownii"," general biology. growth form. herb. life form. perennial. reproduction. seed, root fragments. dispersal. has vigourous growth and, once established, competes with other plant species for light, moisture and plant nutrients. mature plants have a deep root system which aids survival over summer and plants quickly regenerate with the onset of autumn rain. rapid growth early in the season gives a competitive advantage over other germinating annuals. additional information. origin. eastern australia. similar native species. rumex dumosus, drummondii. suggested method of management and control. hand remove small/isolated infestations of seedlings and young rosettes. if removing older plants ensure entire plant, including the root, can be removed, otherwise spread will occur from root fragments. alternatively spot spray with 1% glyphosate + surfactant in early bud stage. use a higher rate on well established plants. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual perennial","annuals perennial","","","herb","herb","","","","","rosette","rosettes","herbaceous",""
"Rumex","Rumex conglomeratus"," general biology. growth form. herb. life form. perennial. reproduction. seed, root fragments. dispersal. if removing older plants ensure entire plant, including the root, can be removed, otherwise spread will occur from root fragments. alternatively spot spray with 1% glyphosate + surfactant in early bud stage. use a higher rate on well established plants. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Rumex","Rumex crispus"," general biology. growth form. herb. life form. perennial. reproduction. primarily seed, also root fragments. dispersal. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Sagina","Sagina procumbens"," general biology. growth form. herb. life form. perennial. reproduction. low growing and susceptible to competition from taller plants. additional information. origin. northern africa, temperate asia, europe. history of use/introduction. ornamental. suggested method of management and control. hand remove small infestations. try glyphosate at label rates on mature plants. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Salix","Salix cinerea"," general biology. growth form. shrub/small tree. reproduction. older plants may be killed by fire, however young trees can sprout from buried portion of stem. notes. the most seriously invasive willow. is expanding its range rapidly in victoria and new south wales, and possibly tasmania. forms hybrids with other shrub willows. plants are male or female or both. unlike the tree willows (subgenus salix), catkins of the shrub willows (subgenus vetrix) emerge well before the leaves, hence no leaves are seen on the stems. additional information. origin. eurasia, north africa. history of use/introduction. planted along waterways for stabilisation, windbreaks on farms. similar exotic species. salix caprea, x reichardtii purpurea. suggested method of management and control. small infestations of plants less than 1m can be hand removed. use cut and paint method with 50% glyphosate on larger plants throughout the year, however results may be variable in spring. remove and safely dispose of all material to prevent regeneration from cut pieces. follow-up monitoring and control of any regrowth or seedlings may be required for several years after initial control. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","shrub tree","shrub tree","","","","","","","woody",""
"Salix","Salix babylonica"," general biology. growth form. tree. reproduction. seed, vegetative. dispersal. water (stem fragments), wind (seed). established trees may be killed, younger trees may resprout. notes. distinguished by its long slender weeping twigs. in tree willows (subgenus salix) the catkins emerge with the leaves, unlike shrub willows (subgenus vetrix) where the catkins emerge well before the leaves. only female plants have been recorded in western australia. additional information. origin. china. history of use/introduction. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","shrub tree","shrub tree","","","","","","","woody",""
"Schinus","Schinus terebinthifolius"," general biology. growth form. tree. reproduction. seed, suckers. dispersal. established trees  by fire, rapidly recover from less severe burning or do . fire retards growth and/or kills smaller plants. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Senecio","Senecio jacobaea"," general biology. growth form. herb. life form. perennial. reproduction. produces seed. can reproduce from segments of the long-lived crowns.. dispersal. spread by wind, water, animals, vehicles, humans and in contaminated agricultural produce. seed dispersion is usually restricted to no more than 15 m, but segments from the crown can be dragged by machinery or animals, causing further dispersal. seedbank persistence. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Senecio","Senecio vulgaris"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind, birds, clothing, fur, contaminated grain and cereal. toxicity. all parts of the plant are poisonous to mammals, including humans. seedbank persistence. 5 years. notes. resistant to some group 5, 6 and 7 herbicides (including triazines, uracils and nitriles). a rust pathogen is currently being evaluated as a biocontrol agent in europe. additional information. origin. northern africa, temperate asia. suggested method of management and control. hand remove small/isolated populations. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Senecio","Senecio glastifolius"," general biology. growth form. herb. life form. perennial. reproduction. plants are thought to survive less than 4 years. fire stimulates germination of seed and can facilitate spread particularly when there is adequate follow-up rainfall. annual followup control of seedlings that have germinated from the soil seedbank, especially following any fire events will be required. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual perennial","annual perennial","","","herb","herb","","","","","","","herbaceous",""
"Senecio","Senecio angulatus"," general biology. growth form. vine. reproduction. ","","","","","climber_herbaceous","vine","","","","","","","herbaceous",""
"Senecio","Senecio elegans"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind, garden waste, plantings. notes. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Silene","Silene gallica"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. ants. notes. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
