taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Ranunculus acrophilus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus amphitrichus,aquatic,NA,NA,perennial,NA,aquatic,NA,NA
Ranunculus anemoneus,NA,NA,NA,perennial,rhizome,NA,NA,NA
Ranunculus arvensis,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus clivicola,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus collinus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus diminutus,herb,NA,NA,perennial,NA,NA,NA,NA
Ranunculus dissectifolius,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus flammula,NA,NA,NA,perennial,rhizome,NA,NA,NA
Ranunculus graniticola,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus gunnianus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus inundatus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus lappaceus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus meristus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus millanii,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus muelleri,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus muricatus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus niphophilus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus pachycarpus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus papulentus,herb,NA,NA,perennial,NA,NA,NA,NA
Ranunculus parviflorus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus pentandrus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus pentandrus var. pentandrus,NA,NA,NA,NA,NA,NA,NA,NA
Ranunculus pentandrus var. platycarpus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus pimpinellifolius,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus plebeius,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus productus,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus pumilio,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus pumilio var. politus,NA,NA,NA,NA,NA,NA,NA,NA
Ranunculus pumilio var. pumilio,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus repens,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus sardous,NA,tufted,NA,annual,NA,NA,NA,NA
Ranunculus scapiger,NA,NA,NA,perennial,NA,NA,NA,NA
Ranunculus sceleratus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus sessiliflorus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus sessiliflorus var. pilulifer,NA,NA,NA,NA,NA,NA,NA,NA
Ranunculus sessiliflorus var. sessiliflorus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus trichophyllus,aquatic_submerged aquatic_herb,NA,NA,NA,NA,aquatic,NA,NA
Ranunculus trilobus,NA,NA,NA,annual,NA,NA,NA,NA
Ranunculus undosus,NA,NA,NA,perennial,NA,NA,NA,NA
Resedaceae,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Reseda,herb,rosette,NA,annual perennial,NA,NA,NA,NA
Reseda lutea,NA,NA,NA,perennial,NA,NA,NA,NA
Reseda luteola,NA,NA,NA,perennial,NA,NA,NA,NA
Restionaceae,herb,NA,NA,perennial,NA,NA,NA,NA
Baloskion,herb,tufted erect,NA,perennial,rhizome,NA,dioecious,NA
Baloskion australe,herb,NA,NA,perennial,NA,NA,dioecious,NA
Baloskion fimbriatum,herb,NA,NA,perennial,NA,NA,dioecious,NA
Baloskion gracile,herb,NA,NA,perennial,NA,NA,dioecious,NA
Baloskion longipes,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Baloskion pallens,herb,NA,NA,perennial,NA,NA,dioecious,NA
Baloskion stenocoleum,herb,NA,NA,perennial,NA,NA,dioecious,NA
Baloskion tenuiculme,herb,tufted,NA,perennial,NA,NA,dioecious,NA
Baloskion tetraphyllum,herb,NA,NA,perennial,NA,NA,dioecious,NA
Baloskion tetraphyllum subsp. meiostachyum,herb,NA,NA,perennial,NA,NA,dioecious,NA
Baloskion tetraphyllum subsp. tetraphyllum,herb,NA,NA,perennial,NA,NA,dioecious,NA
Chordifex,NA,NA,NA,NA,NA,NA,NA,NA
Chordifex dimorphus,herb,NA,NA,perennial,NA,NA,dioecious,NA
Chordifex fastigiatus,herb,NA,NA,perennial,NA,NA,dioecious,NA
Coleocarya,herb,NA,NA,perennial,NA,NA,monoecious,NA
Coleocarya gracilis,herb,NA,NA,perennial,NA,NA,monoecious,NA
Empodisma,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Empodisma minus,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Eurychorda,NA,NA,NA,NA,NA,NA,NA,NA
Eurychorda complanata,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Hypolaena,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Hypolaena fastigiata,herb,NA,NA,perennial,NA,NA,dioecious,NA
Leptocarpus,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Leptocarpus tenax,herb,NA,NA,perennial,NA,NA,dioecious,NA
Lepyrodia,herb,tufted,NA,perennial,rhizome,NA,dioecious monoecious,NA
Lepyrodia anarthria,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Lepyrodia cryptica,NA,NA,NA,NA,rhizome,NA,dioecious,NA
Lepyrodia imitans,herb,NA,NA,perennial,NA,NA,dioecious,NA
Lepyrodia leptocaulis,herb,NA,NA,perennial,NA,NA,monoecious,NA
Lepyrodia muelleri,herb,tufted,NA,perennial,rhizome,NA,monoecious,NA
Lepyrodia oligocolea,tussock herb,NA,NA,perennial,NA,NA,dioecious,NA
Lepyrodia scariosa,herb,tufted,NA,perennial,rhizome,NA,dioecious,NA
Lepyrodia verruculosa,NA,tufted dense,NA,NA,rhizome,NA,dioecious,NA
Sporadanthus,NA,NA,NA,NA,NA,NA,NA,NA
Sporadanthus caudatus,herb,NA,NA,perennial,NA,NA,dioecious,NA
Sporadanthus gracilis,herb,NA,NA,perennial,NA,NA,dioecious,NA
Sporadanthus interruptus,herb,NA,NA,perennial,NA,NA,dioecious,NA
Rhamnaceae,tree shrub herb,NA,NA,NA,NA,NA,NA,NA
Alphitonia,tree,NA,NA,NA,NA,NA,NA,NA
Alphitonia excelsa,tree,NA,NA,NA,NA,NA,NA,NA
Alphitonia petriei,tree,NA,NA,NA,NA,NA,NA,NA
Cryptandra,shrub,NA,NA,NA,NA,NA,NA,NA
Cryptandra amara,shrub,NA,NA,NA,NA,NA,NA,NA
Cryptandra armata,NA,NA,NA,NA,NA,NA,NA,NA
Cryptandra ericoides,shrub,NA,NA,NA,NA,NA,NA,NA
Cryptandra lanosiflora,shrub,NA,NA,NA,NA,NA,NA,NA
Cryptandra longistaminea,shrub,NA,NA,NA,NA,NA,NA,NA
Cryptandra propinqua,shrub,NA,NA,NA,NA,NA,NA,NA
Cryptandra sp. Floriferous (W.R.Barker 4131),NA,NA,NA,NA,NA,NA,NA,NA
Cryptandra spinescens,shrub,NA,NA,NA,NA,NA,NA,NA
Discaria,shrub,spreading,NA,NA,NA,NA,NA,NA
Discaria nitida,shrub,NA,NA,NA,NA,NA,NA,NA
Discaria pubescens,shrub,NA,NA,NA,NA,NA,NA,NA
Emmenosperma,tree,NA,NA,NA,NA,NA,NA,NA
Emmenosperma alphitonioides,tree,NA,NA,NA,NA,NA,NA,NA
Hovenia,tree,NA,NA,NA,NA,NA,NA,NA
Hovenia dulcis,tree,NA,NA,NA,NA,NA,NA,NA
Pomaderris,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris adnata,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris andromedifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris andromedifolia f. ;qu;andromedifolia;qu;,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris andromedifolia f. ;qu;narrow-leaved;qu;,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris andromedifolia f. ;qu;small-leaved;qu;,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris andromedifolia subsp. andromedifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris andromedifolia subsp. confusa,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris angustifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris argyrophylla,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris aspera,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris betulina,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris betulina subsp. actensis,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris betulina subsp. betulina,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris bodalla,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris brogoensis,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris brunnea,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris cinerea,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris cocoparrana,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris costata,shrub,spreading,NA,NA,NA,NA,NA,NA
Pomaderris cotoneaster,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris crassifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris delicata,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris discolor,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris elachophylla,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris elliptica,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris elliptica var. elliptica,NA,NA,NA,NA,NA,NA,NA,NA
Pomaderris eriocephala,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris ferruginea,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris gilmourii,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris gilmourii var. cana,NA,NA,NA,NA,NA,NA,NA,NA
Pomaderris gilmourii var. gilmourii,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris graniticola,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris helianthemifolia,shrub,bushy,NA,NA,NA,NA,NA,NA
Pomaderris helianthemifolia subsp. hispida,shrub,bushy,NA,NA,NA,NA,NA,NA
Pomaderris intermedia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris lanigera,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris ledifolia,shrub,prostrate erect,NA,NA,NA,NA,NA,NA
Pomaderris ligustrina,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris ligustrina subsp. latifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris ligustrina subsp. ligustrina,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris mediora,shrub,procumbent,NA,NA,NA,NA,NA,NA
Pomaderris nitidula,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris notata,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris pallida,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris paniculosa,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris paniculosa subsp. paniculosa,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris parrisiae,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris pauciflora,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris phylicifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris phylicifolia subsp. ericoides,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris phylicifolia subsp. phylicifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris pilifera,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris precaria,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris prunifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris prunifolia var. prunifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris queenslandica,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris reperta,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris sericea,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris subcapitata,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris vellea,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris velutina,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris virgata,shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris viridis,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pomaderris walshii,tree shrub,NA,NA,NA,NA,NA,NA,NA
Rhamnus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Rhamnus alaternus,shrub,spreading,NA,NA,NA,NA,NA,NA
Spyridium,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Spyridium burragorang,shrub,NA,NA,NA,NA,NA,NA,NA
Spyridium buxifolium,shrub,spreading,NA,NA,NA,NA,NA,NA
Spyridium cinereum,subshrub,NA,NA,NA,NA,NA,NA,NA
Spyridium eriocephalum,shrub,NA,NA,NA,NA,NA,NA,NA
Spyridium parvifolium,shrub,NA,NA,NA,NA,NA,NA,NA
Spyridium scortechinii,shrub,NA,NA,NA,NA,NA,NA,NA
Stenanthemum leucophractum,shrub,spreading,NA,NA,NA,NA,NA,NA
Ventilago,tree climber_shrub,NA,NA,NA,NA,NA,NA,NA
Ventilago viminalis,tree,NA,NA,NA,NA,NA,NA,NA
Rhizophoraceae,tree shrub,NA,NA,NA,NA,NA,NA,NA
Bruguiera,tree,NA,NA,NA,NA,NA,NA,NA
Bruguiera gymnorhiza,tree,NA,NA,NA,NA,NA,NA,NA
Rhizophora,tree,NA,NA,NA,NA,NA,NA,NA
Rhizophora stylosa,tree,NA,NA,NA,NA,NA,NA,NA
Ripogonaceae,shrub climber_vine,scandent,NA,perennial,NA,NA,NA,NA
Ripogonum,shrub climber_vine,scandent,NA,perennial,NA,NA,NA,NA
Ripogonum album,climber,NA,NA,NA,NA,NA,NA,NA
Ripogonum brevifolium,climber,NA,NA,NA,NA,NA,NA,NA
Ripogonum discolor,climber,NA,NA,NA,NA,NA,NA,NA
Ripogonum elseyanum,climber,NA,NA,NA,NA,NA,NA,NA
Ripogonum fawcettianum,climber,NA,NA,NA,NA,NA,NA,NA
Rosaceae,tree shrub herb climber,NA,NA,NA,NA,NA,NA,NA
Acaena,herb,erect spreading decumbent,NA,perennial,NA,NA,NA,woody_base
Acaena agnipila,herb,NA,NA,NA,NA,NA,NA,NA
Acaena anserovina,NA,stoloniferous,NA,NA,stolon,NA,NA,NA
Acaena echinata,NA,erect,NA,NA,NA,NA,NA,NA
Acaena echinata var. echinata,NA,NA,NA,NA,NA,NA,NA,NA
Acaena echinata var. retrorsumpilosa,NA,NA,NA,NA,NA,NA,NA,NA
Acaena echinata var. subglabricalyx,NA,NA,NA,NA,NA,NA,NA,NA
Acaena echinata var. tylacantha,NA,NA,NA,NA,NA,NA,NA,NA
Acaena novae-zelandiae,herb,NA,NA,NA,NA,NA,NA,NA
Acaena ovina,herb,NA,NA,NA,NA,NA,NA,NA
"Acaena sp. Thredbo River Gorge (L.A.S.Johnson ;amp; E.F.Constable s.n., 19 Jan 1951)",herb,NA,NA,NA,NA,NA,NA,NA
Agrimonia,herb,NA,NA,perennial,rhizome,NA,NA,NA
Agrimonia eupatoria,herb,NA,NA,NA,NA,NA,NA,NA
Alchemilla,herb,NA,NA,perennial,rhizome,NA,NA,NA
Alchemilla xanthochlora,herb,NA,NA,NA,NA,NA,NA,NA
Aphanes,herb,NA,NA,annual,NA,NA,NA,NA
Aphanes arvensis,herb,decumbent,NA,NA,NA,NA,NA,NA
Aphanes australiana,herb,NA,NA,NA,NA,NA,NA,NA
Aphanes inexspectata,herb,NA,NA,NA,NA,NA,NA,NA
Aruncus,herb,NA,NA,perennial,NA,NA,NA,NA
Aruncus dioicus,herb,NA,NA,NA,NA,NA,dioecious,NA
Cotoneaster,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cotoneaster coriaceus,NA,NA,NA,NA,NA,NA,NA,NA
Cotoneaster franchetii,shrub,NA,NA,NA,NA,NA,NA,NA
Cotoneaster glaucophyllus,shrub,erect,NA,NA,NA,NA,NA,NA
Cotoneaster microphyllus,shrub,prostrate,NA,NA,NA,NA,NA,NA
Cotoneaster pannosus,shrub,NA,NA,NA,NA,NA,NA,NA
Cotoneaster rotundifolius,shrub,erect,NA,NA,NA,NA,NA,NA
Cotoneaster simonsii,shrub,NA,NA,NA,NA,NA,NA,NA
Cotoneaster x watereri,NA,NA,NA,NA,NA,NA,NA,NA
Crataegus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Crataegus monogyna,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eriobotrya,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eriobotrya japonica,tree,NA,NA,NA,NA,NA,NA,NA
Geum,herb,NA,NA,perennial,NA,NA,NA,NA
Geum urbanum,herb,erect,NA,NA,NA,NA,NA,NA
Malus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Malus pumila,tree,NA,NA,NA,NA,NA,NA,NA
Margyricarpus pinnatus,shrub,prostrate,NA,NA,NA,NA,NA,NA
Photinia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Photinia serratifolia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Potentilla,shrub herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Potentilla anserina,herb,stoloniferous spreading,NA,perennial,stolon,NA,NA,NA
Potentilla anserina subsp. anserina,herb,stoloniferous spreading,NA,perennial,stolon,NA,NA,NA
Potentilla indica,herb,stoloniferous spreading,NA,NA,stolon,NA,NA,NA
Potentilla recta,herb,NA,NA,perennial,NA,NA,NA,NA
Potentilla supina,NA,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Potentilla vesca,NA,NA,NA,NA,NA,NA,NA,NA
Prunus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Prunus armeniaca,tree,NA,NA,NA,NA,NA,NA,NA
Prunus avium,NA,NA,NA,NA,NA,NA,NA,NA
Prunus campanulata,NA,NA,NA,NA,NA,NA,NA,NA
Prunus cerasifera,tree,NA,NA,NA,NA,NA,NA,NA
Prunus cerasus,tree,NA,NA,NA,NA,NA,NA,NA
Prunus domestica,NA,NA,NA,NA,NA,NA,NA,NA
Prunus laurocerasus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Prunus lusitanica,tree shrub,NA,NA,NA,NA,NA,NA,NA
Prunus mahaleb,tree,NA,NA,NA,NA,NA,NA,NA
Prunus persica,tree,NA,NA,NA,NA,NA,NA,NA
Prunus serotina,tree,NA,NA,NA,NA,NA,NA,NA
Pyracantha,shrub,NA,NA,NA,NA,NA,NA,NA
Pyracantha angustifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Pyracantha crenulata,tree shrub,NA,NA,NA,NA,NA,NA,NA
Pyracantha fortuneana,shrub,NA,NA,NA,NA,NA,NA,NA
Pyracantha rogersiana,shrub,NA,NA,NA,NA,NA,NA,NA
Rhaphiolepis,shrub,NA,NA,NA,NA,NA,NA,NA
Rhaphiolepis indica,shrub,NA,NA,NA,NA,NA,NA,NA
Rhaphiolepis umbellata,NA,NA,NA,NA,NA,NA,NA,NA
Rosa,shrub,trailing scandent,NA,NA,NA,NA,NA,NA
Rosa bracteata,shrub,scrambling,NA,NA,NA,NA,NA,NA
Rosa canina,shrub,erect,NA,NA,NA,NA,NA,NA
Rosa laevigata,shrub,NA,NA,NA,NA,NA,NA,NA
Rosa luciae,NA,NA,NA,NA,NA,NA,NA,NA
Rosa roxburghii,shrub,erect,NA,NA,NA,NA,NA,NA
Rosa rubiginosa,shrub,scrambling,NA,NA,NA,NA,NA,NA
Rosa wichuraiana,NA,NA,NA,NA,NA,NA,NA,NA
Rubus,climber_woody shrub herb,sprawling,NA,biennial perennial,NA,NA,NA,NA
Rubus alceifolius,shrub,scrambling,NA,NA,NA,NA,NA,NA
Rubus anglocandicans,shrub,dense,NA,NA,NA,NA,NA,NA
Rubus ellipticus,climber_shrub,NA,NA,NA,NA,NA,NA,NA
Rubus idaeus,shrub,erect,NA,NA,NA,NA,NA,NA
Rubus laciniatus,shrub,NA,NA,NA,NA,NA,NA,NA
Rubus laudatus,shrub,NA,NA,NA,NA,NA,NA,NA
Rubus leightonii,shrub,NA,NA,NA,NA,NA,NA,NA
Rubus leucostachys,shrub,spreading,NA,NA,NA,NA,NA,NA
Rubus loganobaccus,climber_shrub,spreading,NA,NA,NA,NA,NA,NA
Rubus moluccanus,shrub climber,scrambling,NA,NA,NA,NA,NA,NA
Rubus moluccanus var. moluccanus,NA,NA,NA,NA,NA,NA,NA,NA
Rubus moluccanus var. trilobus,NA,NA,NA,NA,NA,NA,NA,NA
Rubus moorei,climber,NA,NA,NA,NA,NA,NA,NA
Rubus nebulosus,climber,NA,NA,NA,NA,NA,NA,NA
Rubus niveus,climber_shrub,NA,NA,NA,NA,NA,NA,NA
Rubus parvifolius,shrub,scrambling,NA,NA,NA,NA,NA,NA
Rubus philadelphicus,shrub,erect,NA,NA,NA,NA,NA,NA
Rubus polyanthemus,shrub,spreading,NA,NA,NA,NA,NA,NA
Rubus roribaccus,shrub,prostrate,NA,NA,NA,NA,NA,NA
Rubus rosifolius,shrub,trailing,NA,NA,NA,NA,NA,NA
Rubus rosifolius var. commersonii,shrub,trailing,NA,NA,NA,NA,NA,NA
Rubus rosifolius var. rosifolius,NA,NA,NA,NA,NA,NA,NA,NA
Rubus rugosus,shrub,scrambling,NA,NA,NA,NA,NA,NA
Rubus ulmifolius,shrub,spreading dense,NA,NA,NA,NA,NA,NA
Rubus vestitus,shrub,spreading,NA,NA,NA,NA,NA,NA
Rubus x novus,NA,NA,NA,NA,NA,NA,NA,NA
Sanguisorba,herb,NA,NA,perennial,NA,NA,NA,NA
Sanguisorba minor,herb,NA,NA,perennial,NA,NA,NA,NA
Sorbus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Sorbus domestica,tree,NA,NA,NA,NA,NA,NA,NA
Spiraea,shrub,NA,NA,NA,NA,NA,NA,NA
Spiraea prunifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Spiraea x billiardii,shrub,NA,NA,NA,NA,NA,NA,NA
Spiraea x pseudosalicifolia,NA,NA,NA,NA,NA,NA,NA,NA
Rousseaceae,tree shrub,NA,NA,NA,NA,NA,NA,NA
Abrophyllum,tree shrub,NA,NA,NA,NA,NA,NA,NA
Abrophyllum ornans,tree shrub herb,NA,NA,NA,NA,NA,NA,NA
Cuttsia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cuttsia viburnea,tree shrub herb,bushy,NA,NA,NA,NA,NA,NA
Rubiaceae,tree shrub herb,NA,NA,NA,NA,NA,NA,NA
Asperula,herb,NA,NA,perennial,NA,NA,NA,NA
Asperula acuminata,herb,erect,NA,NA,NA,NA,NA,NA
Asperula ambleia,NA,erect,NA,perennial,NA,NA,NA,NA
Asperula arvensis,herb,erect,NA,annual,NA,NA,NA,NA
Asperula asthenes,herb,decumbent,NA,perennial,NA,NA,NA,NA
Asperula charophyton,herb,spreading,NA,perennial,NA,NA,NA,NA
Asperula conferta,herb,erect decumbent,NA,perennial,NA,NA,NA,woody_base
Asperula cunninghamii,herb,erect spreading,NA,perennial,NA,NA,NA,woody_root
Asperula euryphylla,herb,prostrate decumbent,NA,perennial,NA,NA,NA,NA
Asperula gemella,herb,decumbent,NA,perennial,NA,NA,NA,NA
Asperula geminifolia,herb,NA,NA,NA,NA,NA,NA,NA
Asperula gunnii,herb,decumbent,NA,perennial,NA,NA,NA,NA
Asperula hoskingii,herb,NA,NA,NA,NA,NA,NA,NA
Asperula polymera,herb,NA,NA,NA,NA,NA,NA,NA
Asperula pusilla,herb,erect decumbent,NA,perennial,NA,NA,NA,NA
Asperula scoparia,herb,NA,NA,NA,NA,NA,NA,NA
Asperula scoparia subsp. scoparia,NA,NA,NA,NA,NA,NA,NA,NA
Asperula scoparia subsp. subglabra,NA,NA,NA,NA,NA,NA,NA,NA
Asperula subulifolia,herb,erect,NA,perennial,NA,NA,NA,NA
Asperula wimmerana,herb,NA,NA,NA,NA,NA,NA,NA
Atractocarpus,tree,NA,NA,NA,NA,NA,dioecious gynodioecious,NA
Atractocarpus benthamianus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Atractocarpus benthamianus subsp. benthamianus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Atractocarpus benthamianus subsp. glaber,tree shrub,NA,NA,NA,NA,NA,NA,NA
Atractocarpus chartaceus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Atractocarpus stipularis,tree,spreading,NA,NA,NA,NA,NA,NA
Coelospermum,climber_woody,NA,NA,NA,NA,NA,NA,NA
Coelospermum paniculatum,climber_woody,NA,NA,NA,NA,NA,NA,NA
Coffea,tree shrub,NA,NA,NA,NA,NA,NA,NA
Coffea arabica,tree shrub,NA,NA,NA,NA,NA,NA,NA
Coprosma,tree shrub,NA,NA,NA,NA,NA,dioecious,NA
Coprosma baueri,tree shrub,NA,NA,NA,NA,NA,NA,NA
Coprosma hirtella,shrub,erect,NA,NA,NA,NA,NA,NA
Coprosma huttoniana,tree shrub,NA,NA,NA,NA,NA,NA,NA
Coprosma inopinata,shrub,prostrate compact scrambling,NA,NA,NA,NA,NA,NA
Coprosma lanceolaris,shrub,NA,NA,NA,NA,NA,NA,NA
Coprosma niphophila,shrub,prostrate,NA,NA,NA,NA,NA,NA
Coprosma nitida,shrub,erect,NA,NA,NA,NA,NA,NA
Coprosma nivalis,subshrub,prostrate,NA,NA,NA,NA,NA,NA
Coprosma perpusilla,subshrub,prostrate,NA,NA,NA,NA,NA,NA
Coprosma perpusilla subsp. perpusilla,subshrub,prostrate,NA,NA,NA,NA,NA,NA
Coprosma prisca,shrub,dense,NA,NA,NA,NA,NA,NA
Coprosma putida,tree shrub,NA,NA,NA,NA,NA,NA,NA
Coprosma quadrifida,shrub,NA,NA,NA,NA,NA,NA,NA
Coprosma repens,tree shrub,prostrate,NA,NA,NA,NA,NA,NA
Coprosma sp. Lord Howe Is (A.D.Auld 400),NA,NA,NA,NA,NA,NA,NA,NA
Cyclophyllum,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cyclophyllum longipetalum,tree shrub,NA,NA,NA,NA,NA,NA,NA
Dentella,herb,prostrate,NA,perennial,NA,NA,NA,NA
Dentella minutissima,herb,mat_forming,NA,NA,NA,NA,NA,NA
Diodia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Diodia teres,herb,prostrate spreading,NA,NA,NA,NA,NA,NA
Durringtonia,herb,NA,NA,perennial,NA,NA,dioecious,NA
Durringtonia paludosa,herb,decumbent,NA,perennial,NA,NA,NA,NA
Everistia,tree shrub,prostrate erect scandent,NA,NA,NA,NA,NA,NA
Everistia vacciniifolia,tree shrub,prostrate erect scandent,NA,NA,NA,NA,NA,NA
Everistia vacciniifolia var. nervosa,tree shrub,spreading,NA,NA,NA,NA,NA,NA
Galium,herb,NA,NA,annual perennial,rhizome,NA,NA,NA
Galium aparine,NA,twining scrambling,NA,annual,NA,NA,NA,NA
Galium australe,NA,twining,NA,perennial,NA,NA,NA,NA
Galium binifolium,NA,prostrate scrambling,NA,annual perennial,NA,NA,NA,NA
Galium binifolium subsp. binifolium,NA,NA,NA,NA,NA,NA,NA,NA
Galium binifolium subsp. conforme,NA,NA,NA,NA,NA,NA,NA,NA
Galium bungoniensis,herb,NA,NA,NA,NA,NA,NA,NA
Galium ciliare,herb,NA,NA,NA,rhizome,NA,NA,NA
